,geometry,class,temperature_2m_min,temperature_2m,temperature_2m_max,total_precipitation_sum,surface_pressure,u_component_of_wind_10m,total_evaporation_sum,v_component_of_wind_10m,dewpoint_temperature_2m,volumetric_soil_water_layer_1,soil_temperature_level_1
575,POINT (34.70349807322134 0.21320904729141),0,287.5941521326701,293.66147475784095,301.2753378550212,0.19633948106765048,85600.43849579777,-0.09712953328726527,-0.11303585922966401,-0.10764821048904756,289.0272058012164,0.4531992755926073,294.8826832243027
576,POINT (34.88470581201286 0.413727000252887),0,284.76621945699054,292.322585391048,300.58873028225366,0.11742682369251346,83121.73278545681,-0.4670993110481003,-0.09713137797856082,0.11672306337688597,286.504597984373,0.3315475247986171,293.58475244150713
577,POINT (34.37689145449757 0.45913624710754),0,288.46675851609973,294.82593020358195,302.81846777598065,0.10313967100273531,87247.83580865643,-0.09058454932096205,-0.08808196610253718,0.012374538875421705,289.2456296967832,0.33819833525744475,295.42693281254884
578,POINT (34.58304347928226 0.269164435415027),0,288.06517696380615,294.5696601643083,302.63106547461615,0.1418604383269048,86520.92350263745,-0.11484274704773882,-0.11159673245856538,0.05168110372517279,288.86939865472584,0.3661121302679305,295.5671949527926
579,POINT (34.70664134857356 0.279517789279919),0,287.30240207248266,294.20979258172343,302.31743876139325,0.13700244619440002,86204.3051731609,-0.17874424607115771,-0.10562028091064551,-0.007044207736696836,288.7328415612973,0.3720581167098534,295.11191345906735
580,POINT (34.89343928626235 0.476046521144254),0,284.76621945699054,292.322585391048,300.58873028225366,0.11742682369251346,83121.73278545681,-0.4670993110481003,-0.09713137797856082,0.11672306337688597,286.504597984373,0.3315475247986171,293.58475244150713
581,POINT (34.92598039368609 0.343276985326079),0,284.76621945699054,292.322585391048,300.58873028225366,0.11742682369251346,83121.73278545681,-0.4670993110481003,-0.09713137797856082,0.11672306337688597,286.504597984373,0.3315475247986171,293.58475244150713
582,POINT (34.86027829333311 0.426909499529871),0,284.76621945699054,292.322585391048,300.58873028225366,0.11742682369251346,83121.73278545681,-0.4670993110481003,-0.09713137797856082,0.11672306337688597,286.504597984373,0.3315475247986171,293.58475244150713
583,POINT (34.753799819755706 0.475694988766635),0,287.06952465905084,294.33172225051794,302.8712383906047,0.08896117716646157,85832.95659861613,-0.27495469170643494,-0.08480367681477219,0.10266811422794164,287.78578752751514,0.29878885486903073,295.48151946402237
584,POINT (34.73482424549081 0.341354811923851),0,287.06952465905084,294.33172225051794,302.8712383906047,0.08896117716646157,85832.95659861613,-0.27495469170643494,-0.08480367681477219,0.10266811422794164,287.78578752751514,0.29878885486903073,295.48151946402237
585,POINT (34.758830745261754 0.400533691167015),0,287.06952465905084,294.33172225051794,302.8712383906047,0.08896117716646157,85832.95659861613,-0.27495469170643494,-0.08480367681477219,0.10266811422794164,287.78578752751514,0.29878885486903073,295.48151946402237
586,POINT (34.72642551169281 0.273044948054147),0,287.30240207248266,294.20979258172343,302.31743876139325,0.13700244619440002,86204.3051731609,-0.17874424607115771,-0.10562028091064551,-0.007044207736696836,288.7328415612973,0.3720581167098534,295.11191345906735
587,POINT (34.73005971724127 0.243317360383125),0,287.30240207248266,294.20979258172343,302.31743876139325,0.13700244619440002,86204.3051731609,-0.17874424607115771,-0.10562028091064551,-0.007044207736696836,288.7328415612973,0.3720581167098534,295.11191345906735
588,POINT (34.94352069271389 0.378959771525494),0,283.7946187125312,291.0094560027024,299.08095879024927,0.14355655974016548,81308.30050788302,-0.6011880279260072,-0.10320256911735567,0.06394147624297106,285.5642468912695,0.4190451203066151,292.33105221354066
589,POINT (34.72908166099539 0.195056907861857),0,287.5941521326701,293.66147475784095,301.2753378550212,0.19633948106765048,85600.43849579777,-0.09712953328726527,-0.11303585922966401,-0.10764821048904756,289.0272058012164,0.4531992755926073,294.8826832243027
590,POINT (34.48400684783233 0.152045839132325),0,289.0285586251153,294.11787655120196,301.14873716566296,0.2215607141168511,86048.11409707225,-0.01550433592319125,-0.12405351612121901,0.00508647072390196,289.74825131497687,0.4513939226319358,295.78010377641743
591,POINT (34.46048174270848 0.199769465071303),0,288.5975669225057,294.35708485359476,301.9494570626153,0.20041820600661267,86650.93854468828,-0.07693400366287183,-0.12319877842674032,-0.01006579847355368,289.6786432585302,0.4512502833416618,295.260112300097
592,POINT (34.94263474472821 0.264939068407302),0,283.9713295830621,291.3595380680028,299.4148525661892,0.17595477233776743,82353.6904358315,-0.48177062852692143,-0.12014249169604024,-0.12634937787980458,286.59579667578004,0.4407834888576269,292.11668075331585
593,POINT (34.89944394549346 0.336454881757709),0,284.76621945699054,292.322585391048,300.58873028225366,0.11742682369251346,83121.73278545681,-0.4670993110481003,-0.09713137797856082,0.11672306337688597,286.504597984373,0.3315475247986171,293.58475244150713
594,POINT (34.47726019220401 0.347878310676197),0,288.4559726715088,294.83118388236994,303.0536133448283,0.08958442211390498,86620.41810147332,-0.14139629905528767,-0.07787833563310818,0.063015871412263,288.557704535346,0.3325211483769613,295.23213283619225
595,POINT (34.495903774266544 0.34721789968101),0,288.4559726715088,294.83118388236994,303.0536133448283,0.08958442211390498,86620.41810147332,-0.14139629905528767,-0.07787833563310818,0.063015871412263,288.557704535346,0.3325211483769613,295.23213283619225
596,POINT (35.13444014835305 -0.312894473761954),0,285.9776137669881,292.8336971982974,301.00607617696124,0.13630610479074348,83551.05184950143,-0.2958046949696405,-0.10175103327492252,0.18317916948426863,286.4374521234516,0.23389552146070025,294.1152483570925
597,POINT (35.119907256574415 -0.460322787242171),0,285.4868867662218,292.2031010337164,300.1435021294488,0.15826591179014207,82720.73376134686,-0.24688707493400822,-0.11671681815965308,0.3990422603686371,286.4835416867282,0.23360608669592292,294.262964425771
598,POINT (35.14477976062184 -0.216891630029117),0,287.348634507921,294.69960972539764,303.414860619439,0.11036396561843781,86213.56556013368,-0.3524623396117145,-0.09021312161995512,-0.045355068035431705,287.3656842822492,0.2839645815902238,295.776540789444
599,POINT (35.54979086781638 -0.088918373551365),0,282.60848744710285,289.486553887166,297.3378265168932,0.24405424045638213,78722.64044860782,-0.8250914606510683,-0.10641730107211818,-0.23701295590150995,284.2366937918827,0.4283287415929943,290.3727554730877
600,POINT (35.5664101356476 -0.037303709610848),0,281.858519660102,288.0148971871884,295.5011674033271,0.26417844558581016,76386.75609575484,-0.8638794965205441,-0.10860555848598273,-0.43255219237894,282.7108031468711,0.42690223554363815,289.10535006413124
601,POINT (35.254158966145184 -0.255628565099216),0,284.18436590830487,290.4948580063827,298.3100133472019,0.2099751744960675,80175.6716385948,-0.5995044608831613,-0.1227018126196021,0.09532350970471166,284.80037691843194,0.25838900776825224,291.76191415602113
602,POINT (35.30704180392012 -0.399225940102573),0,284.0886639489068,289.86041423128677,297.20689498053656,0.22323868188004653,79197.78910789208,-0.5532567895570258,-0.12709928353756872,0.27806297753648984,284.5282440471045,0.4283901256183815,290.8595798356388
603,POINT (35.10113703694232 -0.443424386719774),0,285.4868867662218,292.2031010337164,300.1435021294488,0.15826591179014207,82720.73376134686,-0.24688707493400822,-0.11671681815965308,0.3990422603686371,286.4835416867282,0.23360608669592292,294.262964425771
604,POINT (35.214398615534506 -0.197173103385707),0,286.40887514750165,293.69376607466927,302.4140399297078,0.13712197285798816,84694.73202245311,-0.49646929808853163,-0.10746716614812613,-0.05646247592971175,286.4806293084808,0.2841757555944037,294.2213569511139
605,POINT (35.201904959523695 -0.431477705995951),0,284.8024714787801,291.125963213745,298.8506891462538,0.1739040535795122,81093.55865462126,-0.368018446894765,-0.12242406219916625,0.38422442732942064,285.4738904607537,0.281144048631633,292.43925255964507
606,POINT (35.5808895852171 -0.11296424263908),0,282.0897659725613,288.77808603360916,296.4266128540039,0.19218737794739632,77444.54825968246,-0.7172732337385097,-0.10265943741089562,-0.2688100775451236,282.97075509827755,0.41109186686599375,289.73140543258774
607,POINT (35.15201269624269 -0.344577487406912),0,285.4868867662218,292.2031010337164,300.1435021294488,0.15826591179014207,82720.73376134686,-0.24688707493400822,-0.11671681815965308,0.3990422603686371,286.4835416867282,0.23360608669592292,294.262964425771
608,POINT (35.4453034187128 -0.374557834606531),0,282.14350509643555,288.0233799524482,295.1062429216173,0.27995561189774965,76568.68353027923,-0.8617467418976025,-0.1247326877200976,0.07311823092798103,283.1629514626857,0.42928676030594437,289.81402683147576
609,POINT (35.35251122937221 -0.178040111203893),0,284.356328646342,290.65555672072355,298.61973158518475,0.24949151041846443,80397.1392421842,-0.7977996897892905,-0.11460631658943991,-0.06953301073140014,285.3327174539484,0.422877924435937,292.4733256753178
610,POINT (35.2571592432406 -0.244868109764392),0,284.18436590830487,290.4948580063827,298.3100133472019,0.2099751744960675,80175.6716385948,-0.5995044608831613,-0.1227018126196021,0.09532350970471166,284.80037691843194,0.25838900776825224,291.76191415602113
611,POINT (35.4338123320688 -0.129223821594451),0,282.60848744710285,289.486553887166,297.3378265168932,0.24405424045638213,78722.64044860782,-0.8250914606510683,-0.10641730107211818,-0.23701295590150995,284.2366937918827,0.4283287415929943,290.3727554730877
612,POINT (35.087019314483044 -0.58281091755065),0,285.275337960985,291.57790069499663,299.303314420912,0.16931401852550734,81879.35031791455,-0.4661285173021184,-0.12310229068518513,0.3283235084024252,286.34460273211414,0.4248549057380867,292.6896177132459
613,POINT (35.34356849663403 -0.18945682484661),0,284.356328646342,290.65555672072355,298.61973158518475,0.24949151041846443,80397.1392421842,-0.7977996897892905,-0.11460631658943991,-0.06953301073140014,285.3327174539484,0.422877924435937,292.4733256753178
614,POINT (35.54788005138243 -0.078484894722409),0,281.858519660102,288.0148971871884,295.5011674033271,0.26417844558581016,76386.75609575484,-0.8638794965205441,-0.10860555848598273,-0.43255219237894,282.7108031468711,0.42690223554363815,289.10535006413124
615,POINT (35.63622037196743 -0.145858157428383),0,282.0897659725613,288.77808603360916,296.4266128540039,0.19218737794739632,77444.54825968246,-0.7172732337385097,-0.10265943741089562,-0.2688100775451236,282.97075509827755,0.41109186686599375,289.73140543258774
616,POINT (35.27026906357414 -0.358246772721008),0,284.0886639489068,289.86041423128677,297.20689498053656,0.22323868188004653,79197.78910789208,-0.5532567895570258,-0.12709928353756872,0.27806297753648984,284.5282440471045,0.4283901256183815,290.8595798356388
617,POINT (35.47649862095718 -0.158488845593902),0,282.60848744710285,289.486553887166,297.3378265168932,0.24405424045638213,78722.64044860782,-0.8250914606510683,-0.10641730107211818,-0.23701295590150995,284.2366937918827,0.4283287415929943,290.3727554730877
618,POINT (35.24412933956359 -0.31308918343709),0,284.91587299770777,291.6516179798613,299.74665376875134,0.15664069796634345,81799.10831414584,-0.4254221660523999,-0.11430564910147546,0.16941365440927267,285.33515759993765,0.224932391383575,292.6523196956007
619,POINT (35.50927551391175 -0.153435477089003),0,282.60848744710285,289.486553887166,297.3378265168932,0.24405424045638213,78722.64044860782,-0.8250914606510683,-0.10641730107211818,-0.23701295590150995,284.2366937918827,0.4283287415929943,290.3727554730877
620,POINT (35.393153355024516 -0.403197883287968),0,283.1352540122138,288.7969251926696,296.0149917602539,0.271689811382353,77651.56102042325,-0.7373727279975902,-0.1270808295553757,0.17254073721101973,283.7307744216457,0.43414789251859887,290.12206855730983
621,POINT (35.52248578395111 -0.206166221834707),0,283.1428918838501,289.7214100342669,297.51462279425726,0.24565934800885753,79118.94827828213,-0.8072917312695583,-0.11190427678068066,-0.10145457319475505,284.6296124415693,0.42341496367227155,291.71227163303814
622,POINT (35.36106211723398 -0.366177510043369),0,283.1352540122138,288.7969251926696,296.0149917602539,0.271689811382353,77651.56102042325,-0.7373727279975902,-0.1270808295553757,0.17254073721101973,283.7307744216457,0.43414789251859887,290.12206855730983
