,geometry,class,tavg,prec,tmax,tmin,vapr,wind,split
346,POINT (37.286844141478255 -0.450918615396996),0,17.933332443237305,131.8333282470703,23.641664505004883,12.183333396911621,1.4983333349227905,2.558333396911621,train
347,POINT (37.38606316121326 -0.501828969193236),0,18.991666793823242,111.41666412353516,24.674997329711914,13.300002098083496,1.597499966621399,2.6416666507720947,train
348,POINT (37.24342677878646 -0.514193571578266),0,18.700000762939453,123.41666412353516,24.40833282470703,12.975001335144043,1.5575000047683716,2.491666793823242,train
349,POINT (37.36446743396779 -0.293354953690252),0,13.800000190734863,140.0,18.991666793823242,8.633334159851074,1.2633333206176758,2.25,train
350,POINT (37.31848303741523 -0.436462979712558),0,17.933332443237305,134.5833282470703,23.67500114440918,12.191665649414062,1.4991666078567505,2.575000047683716,train
351,POINT (37.32455514824164 -0.525720136559095),0,19.633337020874023,102.33333587646484,25.42500114440918,13.850001335144043,1.6191664934158325,2.7333333492279053,train
352,POINT (37.40515138271676 -0.478649048546268),0,18.41666603088379,120.66666412353516,24.033334732055664,12.791666984558105,1.569166660308838,2.7250001430511475,train
353,POINT (37.29169051520977 -0.446434074039552),0,17.833332061767578,134.4166717529297,23.55000114440918,12.091666221618652,1.4858335256576538,2.5833332538604736,train
354,POINT (37.175279782268724 -0.54300378469015),0,19.341665267944336,107.58333587646484,25.091665267944336,13.591666221618652,1.595000147819519,2.808333396911621,train
355,POINT (34.96907314079379 -0.835216664768363),0,17.70833396911621,134.8333282470703,23.741668701171875,11.683334350585938,1.4266667366027832,2.4750001430511475,train
356,POINT (34.7993201572035 -0.757812454246574),0,19.02499771118164,159.1666717529297,24.75,13.274998664855957,1.5174999237060547,2.4583334922790527,train
357,POINT (34.769308517522006 -0.918297495202502),0,18.991668701171875,143.5,24.83333396911621,13.166665077209473,1.527500033378601,2.391666889190674,train
358,POINT (34.73083613421581 -0.689687092407056),0,19.89166831970215,145.8333282470703,25.608335494995117,14.175000190734863,1.5974998474121094,2.575000047683716,train
359,POINT (34.74857749608106 -0.732813467025984),0,19.508333206176758,158.25,25.183334350585938,13.84999942779541,1.5475001335144043,2.4666666984558105,train
360,POINT (34.90263254067215 -0.79921166234876),0,17.85833168029785,143.8333282470703,23.741668701171875,11.949999809265137,1.4433332681655884,2.441666841506958,train
361,POINT (34.78012867682938 -0.745997675912731),0,18.741666793823242,156.3333282470703,24.433334350585938,13.058331489562988,1.4958332777023315,2.4583334922790527,train
362,POINT (34.69411157160121 -0.646811389524272),0,20.058332443237305,142.75,25.891664505004883,14.241667747497559,1.6150001287460327,2.500000238418579,train
363,POINT (34.84403820949133 -0.865814070418559),0,18.158334732055664,144.0833282470703,23.96666717529297,12.341667175292969,1.4516667127609253,2.3333332538604736,train
364,POINT (34.86647022452386 -0.595194357844284),0,17.98333168029785,154.0833282470703,23.741666793823242,12.183333396911621,1.465833306312561,2.566666603088379,train
365,POINT (34.719703076542174 -0.769758167301201),0,19.73333168029785,150.1666717529297,25.475000381469727,13.99166488647461,1.5841666460037231,2.4583332538604736,train
366,POINT (34.701792821880744 -0.744627523134568),0,20.04166603088379,140.8333282470703,25.78333282470703,14.27500057220459,1.6233333349227905,2.549999952316284,train
367,POINT (34.82983369683532 -0.860527288135949),0,18.833332061767578,145.75,24.649999618530273,13.016666412353516,1.5083335638046265,2.366666793823242,train
368,POINT (34.747884724869834 -0.794864320557512),0,19.69999885559082,149.25,25.5,13.908333778381348,1.5866667032241821,2.441666603088379,train
369,POINT (34.81693808116648 -0.845973866699057),0,18.399999618530273,145.0833282470703,24.16666603088379,12.641666412353516,1.46916663646698,2.3999998569488525,train
370,POINT (34.676807337155104 -0.711821782004283),0,20.333332061767578,133.4166717529297,26.125,14.5166654586792,1.65500009059906,2.549999952316284,train
371,POINT (34.790765062661926 -0.687615965686728),0,19.399999618530273,159.5,25.174997329711914,13.666666984558105,1.536666750907898,2.566666603088379,train
372,POINT (34.86312508107073 -0.848325446497988),0,17.850000381469727,142.75,23.691665649414062,12.066665649414062,1.433333396911621,2.375,train
373,POINT (34.7805247207819 -0.608338807972645),0,19.941665649414062,140.75,25.79166603088379,14.108332633972168,1.6100000143051147,2.4750001430511475,train
374,POINT (34.73498298749988 -0.688176484802363),0,19.89166831970215,145.75,25.608335494995117,14.175000190734863,1.6016664505004883,2.5833332538604736,train
375,POINT (34.876841089854715 -0.870279706650152),0,17.716665267944336,143.75,23.55000114440918,11.850001335144043,1.4191666841506958,2.3916666507720947,train
376,POINT (34.66576495553097 -0.829786495425368),0,19.5916690826416,144.5833282470703,25.28333282470703,13.916666984558105,1.5699998140335083,2.383333444595337,train
377,POINT (34.71765957511213 -0.732050875548685),0,19.79166603088379,149.75,25.491668701171875,14.074999809265137,1.5824999809265137,2.5166666507720947,train
378,POINT (34.738484536315866 -0.806951932067614),0,19.850000381469727,143.9166717529297,25.649995803833008,14.033332824707031,1.6074999570846558,2.4666666984558105,train
379,POINT (34.68129231011353 -0.934631799489515),0,19.32499885559082,144.1666717529297,25.050003051757812,13.625,1.5533332824707031,2.4666666984558105,train
380,POINT (34.74365120913789 -0.71270667243343),0,19.691665649414062,154.25,25.358335494995117,13.991667747497559,1.566666603088379,2.508333444595337,train
381,POINT (34.71133024966973 -0.901381520872502),0,19.333332061767578,140.8333282470703,25.066667556762695,13.608333587646484,1.5558332204818726,2.4499998092651367,train
382,POINT (34.7611402347838 -0.894366162730953),0,19.024999618530273,146.4166717529297,24.808332443237305,13.233333587646484,1.525833249092102,2.424999952316284,train
383,POINT (34.83740959645825 -0.798686626066562),0,19.058332443237305,154.8333282470703,24.92500114440918,13.200000762939453,1.5291666984558105,2.558333396911621,train
384,POINT (34.79974642333778 -0.607852560732782),0,19.91666603088379,138.5833282470703,25.75,14.066665649414062,1.6100000143051147,2.491666793823242,train
385,POINT (34.735347356510204 -0.859525655246229),0,19.366666793823242,147.8333282470703,25.125,13.600001335144043,1.5566667318344116,2.441666841506958,train
386,POINT (34.74657095214274 -0.858845988320709),0,19.350000381469727,148.4166717529297,25.100000381469727,13.558333396911621,1.5549999475479126,2.4583332538604736,train
387,POINT (34.93401258172254 -0.881082446684254),0,17.966665267944336,139.5,24.03333282470703,11.891667366027832,1.4408334493637085,2.441666603088379,train
388,POINT (34.78108254131572 -0.776407914881159),0,18.716665267944336,154.1666717529297,24.40833282470703,13.033331871032715,1.4924999475479126,2.441666841506958,train
389,POINT (34.64297424143684 -0.770990039742583),0,20.149999618530273,138.5,25.891664505004883,14.375,1.627500057220459,2.5249998569488525,train
390,POINT (34.667070903972565 -0.887732975349106),0,19.991668701171875,136.3333282470703,25.741666793823242,14.241667747497559,1.6241666078567505,2.433333396911621,train
391,POINT (34.738084349900404 -0.633312589812651),0,20.25,133.6666717529297,26.091665267944336,14.383334159851074,1.6491667032241821,2.5916669368743896,train
392,POINT (34.73793873480663 -0.62757531377282),0,20.25,133.6666717529297,26.091665267944336,14.383334159851074,1.6491667032241821,2.5916669368743896,train
393,POINT (34.89064491249182 -0.877710419206313),0,18.16666603088379,142.4166717529297,24.133333206176758,12.233333587646484,1.4574999809265137,2.4166667461395264,train
394,POINT (34.69196032258089 -0.787414976911507),0,19.674997329711914,146.5833282470703,25.400001525878906,13.966666221618652,1.5791665315628052,2.4749996662139893,train
395,POINT (34.65458088895317 -0.721502569907901),0,20.350000381469727,133.8333282470703,26.149995803833008,14.541665077209473,1.652500033378601,2.5416665077209473,train
396,POINT (34.806394953001195 -0.89612970964632),0,18.96666717529297,145.75,24.816667556762695,13.116667747497559,1.522499918937683,2.4166667461395264,train
397,POINT (34.72943506165772 -0.743260019005098),0,19.899999618530273,142.8333282470703,25.666664123535156,14.166666984558105,1.6100000143051147,2.5,train
398,POINT (34.81463831284722 -0.727343114952998),0,19.058332443237305,159.4166717529297,24.84166717529297,13.274998664855957,1.5216666460037231,2.491666555404663,train
399,POINT (34.78502956502772 -0.052391074582367),0,22.67500114440918,120.16666412353516,28.933332443237305,16.400001525878906,1.7966667413711548,2.4083333015441895,train
400,POINT (34.78226457075546 -0.069040162671409),0,22.92500114440918,114.91666412353516,29.224998474121094,16.616666793823242,1.8149999380111694,2.4166667461395264,train
401,POINT (34.97462949926948 -0.281250623755621),0,22.866666793823242,96.0,29.483335494995117,16.225000381469727,1.779166579246521,2.375,train
402,POINT (34.6375519326417 0.003734250915244),0,19.741666793823242,163.0,25.541669845581055,13.958333015441895,1.5783333778381348,2.549999952316284,train
403,POINT (34.78409865582821 -0.047857760709096),0,22.475000381469727,123.33333587646484,28.700002670288086,16.24166488647461,1.7833333015441895,2.491666555404663,train
404,POINT (34.60474882406831 -0.075870164013231),0,22.225000381469727,120.25,28.31666374206543,16.141666412353516,1.7975001335144043,2.3999998569488525,train
405,POINT (34.44710496182205 -0.154068433859184),0,22.725000381469727,100.41666412353516,28.775001525878906,16.674997329711914,1.864999771118164,2.433333158493042,train
406,POINT (34.593143372186304 -0.033411138157326),0,21.408334732055664,138.5,27.374998092651367,15.450000762939453,1.743333339691162,2.6000001430511475,train
407,POINT (34.97911516257264 -0.107607317873833),0,22.83333396911621,99.25,29.358335494995117,16.316665649414062,1.784166693687439,2.3500001430511475,train
408,POINT (35.14487430348467 -0.139185561128032),0,22.341665267944336,102.33333587646484,28.94999885559082,15.716667175292969,1.7191667556762695,2.316666603088379,train
409,POINT (34.86371641054906 -0.072389030100808),0,22.875001907348633,110.75,29.28333282470703,16.45833396911621,1.81083345413208,2.424999952316284,train
410,POINT (35.077813538246296 -0.188890345798477),0,22.558332443237305,100.25,29.225000381469727,15.891666412353516,1.7358335256576538,2.308333158493042,train
411,POINT (34.916987705935426 -0.034492486450618),0,21.941665649414062,114.25,28.19999885559082,15.691666603088379,1.7441667318344116,2.4749999046325684,train
412,POINT (34.61759513295965 -0.045274988538335),0,21.341665267944336,137.8333282470703,27.349998474121094,15.350001335144043,1.7300000190734863,2.5416665077209473,train
413,POINT (34.99656249945648 -0.364286100328918),0,20.975000381469727,114.33333587646484,27.26666831970215,14.716666221618652,1.657500147819519,2.3583333492279053,train
414,POINT (34.56925003107026 -0.069685092763263),0,21.51666831970215,131.0,27.466665267944336,15.574999809265137,1.7491668462753296,2.4749999046325684,train
415,POINT (34.62238871931771 -0.06817873498993),0,22.2166690826416,121.66666412353516,28.308332443237305,16.141666412353516,1.7958334684371948,2.3916666507720947,train
416,POINT (34.67647180700145 -0.076117177330453),0,22.841665267944336,112.08333587646484,28.85833168029785,16.841665267944336,1.8391666412353516,2.441666603088379,train
417,POINT (34.58828082818904 -0.062745333609771),0,21.366666793823242,133.1666717529297,27.308332443237305,15.383334159851074,1.7341666221618652,2.441666603088379,train
418,POINT (35.08310963955876 -0.171018855097858),0,22.350000381469727,103.16666412353516,28.991662979125977,15.683334350585938,1.71833336353302,2.299999952316284,train
419,POINT (38.21211085002393 -1.192187034125336),0,23.333335876464844,62.0,28.408334732055664,18.25,1.9900001287460327,2.633333444595337,train
420,POINT (38.18649490372026 -0.402723479855409),0,23.541664123535156,46.25,29.09166717529297,17.999998092651367,1.9816666841506958,2.5166666507720947,train
421,POINT (38.48949672804426 -2.680863732778563),0,24.341665267944336,70.83333587646484,29.46666717529297,19.225000381469727,2.0891668796539307,2.558333396911621,train
422,POINT (38.584895958757144 -0.778494448234214),0,24.350000381469727,51.16666793823242,29.29166603088379,19.41666603088379,2.053333282470703,2.5500004291534424,train
423,POINT (38.810058548470394 -1.760302003632105),0,25.78333282470703,54.25,30.53333282470703,21.049997329711914,2.185833215713501,2.616666555404663,train
424,POINT (38.210698041354306 -2.287449385432187),0,23.51666831970215,51.58333206176758,28.491666793823242,18.508333206176758,1.9908334016799927,2.7250001430511475,train
425,POINT (38.64142909475592 -1.602350825129458),0,25.358335494995117,55.41666793823242,30.116668701171875,20.608335494995117,2.12583327293396,2.5416667461395264,train
426,POINT (38.51822892743271 -2.889895572791724),0,23.616668701171875,78.5,28.683334350585938,18.53333282470703,2.0391664505004883,2.508333683013916,train
427,POINT (38.15947670935232 -0.455899750951199),0,22.875,48.5,28.366668701171875,17.40833282470703,1.93583345413208,2.566666603088379,train
428,POINT (38.39823867432117 -2.296567248752451),0,24.541669845581055,54.75,29.4666690826416,19.624998092651367,2.0841667652130127,2.6500000953674316,train
429,POINT (38.599530462372115 -0.907558001430171),0,24.608335494995117,54.83333206176758,29.550003051757812,19.66666603088379,2.068333387374878,2.6416666507720947,train
430,POINT (38.46602806572109 -1.153073584204279),0,24.70833396911621,64.0,29.649995803833008,19.741666793823242,2.066666603088379,2.6500000953674316,train
431,POINT (38.157295698345735 -1.338830223863461),0,22.71666717529297,64.66666412353516,27.633331298828125,17.816667556762695,1.933333396911621,2.7666666507720947,train
432,POINT (38.841688249377896 -1.669518188740021),0,25.891664505004883,52.91666793823242,30.616666793823242,21.166669845581055,2.191666841506958,2.566666841506958,train
433,POINT (38.42046963286923 -0.108053664736828),0,25.358335494995117,35.91666793823242,30.55000114440918,20.191665649414062,2.108333110809326,2.4750001430511475,train
434,POINT (38.75559520346153 -0.654601971012203),0,24.966665267944336,43.16666793823242,29.833330154418945,20.075000762939453,2.0908334255218506,2.433333158493042,train
435,POINT (38.59810535208916 -0.618315751967948),0,24.150001525878906,46.0,29.058334350585938,19.241666793823242,2.0383331775665283,2.4083333015441895,train
436,POINT (38.71977077116168 -0.670678486279862),0,24.83333396911621,44.58333206176758,29.799997329711914,19.866666793823242,2.0791666507720947,2.4583334922790527,train
437,POINT (38.229529573059615 -2.333566852647238),0,23.708335876464844,52.5,28.608335494995117,18.79166603088379,2.0116665363311768,2.7333333492279053,train
438,POINT (38.82575903325559 -1.995721981361471),0,25.683332443237305,53.91666793823242,30.433332443237305,20.933332443237305,2.194166898727417,2.566666841506958,train
439,POINT (37.9738178016698 -1.477997919250242),0,22.383331298828125,65.0,27.92500114440918,16.883333206176758,1.8241668939590454,3.058333396911621,train
440,POINT (37.89650738615841 -1.767146575270368),0,22.524999618530273,54.25,27.991666793823242,17.07499885559082,1.8366665840148926,3.075000047683716,train
441,POINT (38.824558317115965 -1.670025094185898),0,25.83333396911621,53.25,30.55000114440918,21.116668701171875,2.184166669845581,2.5416665077209473,train
442,POINT (38.82307140835201 -0.803349239297375),0,25.508333206176758,45.58333206176758,30.400001525878906,20.5916690826416,2.132499933242798,2.5583336353302,train
443,POINT (38.84717560528114 -2.886352378570623),0,25.191665649414062,75.91666412353516,30.224998474121094,20.149999618530273,2.194166421890259,2.5333335399627686,train
444,POINT (38.65932389341406 -2.94824714322375),0,24.900001525878906,85.25,30.274999618530273,19.53333282470703,2.1541666984558105,2.5250000953674316,train
445,POINT (37.98466267340097 -1.532119946565454),0,22.558334350585938,62.33333206176758,28.024999618530273,17.091665267944336,1.841666579246521,2.9666664600372314,train
446,POINT (38.37721138908314 -2.257532444040866),0,24.33333396911621,54.0,29.183334350585938,19.483335494995117,2.06499981880188,2.6750001907348633,train
447,POINT (37.91707067523195 -0.711218117984696),0,23.133331298828125,53.91666793823242,28.683334350585938,17.558334350585938,1.9391666650772095,2.8333332538604736,train
448,POINT (38.96737832232743 -1.585772469204433),0,26.39166831970215,51.91666793823242,31.308334350585938,21.491662979125977,2.2333333492279053,2.5666663646698,train
449,POINT (38.88525341533675 -2.910013034817877),0,25.008331298828125,75.75,30.091665267944336,19.933332443237305,2.179166793823242,2.575000047683716,train
450,POINT (38.723712516565634 -2.801890547743469),0,25.05000114440918,76.91666412353516,30.19999885559082,19.908334732055664,2.1666667461395264,2.5416667461395264,train
451,POINT (38.43682088073836 -2.233924866354579),0,24.625,54.41666793823242,29.508333206176758,19.741666793823242,2.0908334255218506,2.674999952316284,train
452,POINT (38.51000992431793 -0.692476315462374),0,23.816667556762695,49.66666793823242,28.908334732055664,18.73333168029785,2.011666774749756,2.508333444595337,train
453,POINT (38.65030995266195 -2.656290744241965),0,24.866666793823242,72.08333587646484,29.758331298828125,20.016666412353516,2.1475000381469727,2.566666841506958,train
454,POINT (38.67173966248954 -1.581071496125707),0,25.508333206176758,55.25,30.28333282470703,20.758333206176758,2.1416664123535156,2.5749998092651367,train
455,POINT (38.07743834979042 -0.473843392493193),0,22.849998474121094,51.33333206176758,28.325002670288086,17.40833282470703,1.9366668462753296,2.7166664600372314,train
456,POINT (38.940653018791366 -1.81182623079026),0,26.066667556762695,53.5,30.858335494995117,21.27500343322754,2.2200000286102295,2.549999952316284,train
457,POINT (38.64978863782703 -2.708368192444693),0,24.82499885559082,74.16666412353516,29.774999618530273,19.883333206176758,2.1483333110809326,2.516666889190674,train
458,POINT (39.15739177716897 -4.149421454187953),0,24.299997329711914,62.25,28.83333396911621,19.766666412353516,2.369999647140503,2.883333444595337,train
459,POINT (39.39652731154762 -4.523451824073511),0,26.308332443237305,116.41666412353516,30.44999885559082,22.191665649414062,2.6600000858306885,3.375,train
460,POINT (39.38372472418212 -4.51225215096225),0,26.33333396911621,114.58333587646484,30.508333206176758,22.20833396911621,2.6583333015441895,3.25,train
461,POINT (39.35471707859762 -4.183779640312165),0,25.058334350585938,86.25,29.53333282470703,20.600000381469727,2.4691667556762695,2.6500000953674316,train
462,POINT (39.2755088840749 -4.339792056020944),0,25.350000381469727,87.66666412353516,29.658334732055664,21.033334732055664,2.508333444595337,2.9833335876464844,train
463,POINT (39.197828419466724 -4.510006762235555),0,26.116666793823242,88.91666412353516,30.55000114440918,21.708335876464844,2.616666555404663,3.299999952316284,train
464,POINT (39.367066061733134 -4.187025417231186),0,25.066667556762695,88.75,29.53333282470703,20.633333206176758,2.4708335399627686,2.6666667461395264,train
465,POINT (39.18338108289335 -4.568575183094445),0,26.383333206176758,96.08333587646484,30.883333206176758,21.85833168029785,2.6408333778381348,3.058333158493042,train
466,POINT (39.120982061220985 -4.248907049385315),0,25.166664123535156,66.5,29.76666831970215,20.5916690826416,2.4533331394195557,2.7916667461395264,train
467,POINT (38.85997734042954 -4.074672332860949),0,23.78333282470703,57.33333206176758,28.649999618530273,18.933332443237305,2.2233331203460693,2.8499996662139893,train
468,POINT (38.92419842658327 -3.998209246312982),0,23.866668701171875,56.66666793823242,28.558332443237305,19.17500114440918,2.249999761581421,2.816666841506958,train
469,POINT (39.24519187956891 -4.196461593619107),0,24.33333396911621,72.58333587646484,28.883333206176758,19.78333282470703,2.387500047683716,2.825000047683716,train
470,POINT (39.17469810685676 -4.450417380370419),0,25.51666831970215,90.41666412353516,30.066667556762695,20.98333168029785,2.5316667556762695,2.7666666507720947,train
471,POINT (39.505180100001795 -3.912457890985213),0,25.09166717529297,85.08333587646484,29.500001907348633,20.66666603088379,2.4766666889190674,3.133333444595337,train
472,POINT (38.99439643991061 -4.142815546907379),0,24.141664505004883,58.0,28.758331298828125,19.54166603088379,2.324167013168335,2.8416669368743896,train
473,POINT (39.539944664704365 -3.964427588112892),0,25.275001525878906,93.91666412353516,29.525001525878906,21.01666831970215,2.5158331394195557,3.2333335876464844,train
474,POINT (38.806475093096246 -4.075033957940339),0,23.55000114440918,57.25,28.566667556762695,18.549999237060547,2.183333396911621,2.9083330631256104,train
475,POINT (39.22453044531778 -4.255103470797782),0,24.71666717529297,77.66666412353516,29.258331298828125,20.125001907348633,2.426666498184204,2.6000001430511475,train
476,POINT (39.37926479988926 -4.487841279254471),0,26.324996948242188,115.0,30.483335494995117,22.17500114440918,2.6483333110809326,3.066666603088379,train
477,POINT (39.34022529194171 -4.445533573198687),0,26.0333309173584,106.25,30.26666831970215,21.78333282470703,2.5924999713897705,2.8500001430511475,train
478,POINT (39.05914069029308 -4.334132499734245),0,24.95833396911621,68.75,29.566667556762695,20.32499885559082,2.439166784286499,2.8583333492279053,train
479,POINT (39.527450393436496 -4.023123958837872),0,25.975000381469727,95.75,30.149999618530273,21.79166603088379,2.615833282470703,3.25,train
480,POINT (39.32226115171087 -4.176698570131731),0,24.441667556762695,86.0,28.96666717529297,19.941667556762695,2.4075000286102295,2.683333396911621,train
481,POINT (39.030177054408256 -4.137959224164621),0,24.099998474121094,58.75,28.741666793823242,19.450000762939453,2.319166660308838,2.7916667461395264,train
482,POINT (39.23946465275257 -4.105444644797559),0,24.45833396911621,65.66666412353516,29.01666831970215,19.91666603088379,2.3983335494995117,2.9666664600372314,train
483,POINT (39.038444025601486 -4.534223697580481),0,25.691667556762695,89.08333587646484,30.34166717529297,21.016664505004883,2.510833263397217,2.616666555404663,train
484,POINT (37.04312944504209 0.445735811467932),0,17.891666412353516,59.0,25.141664505004883,10.649999618530273,1.4316668510437012,2.0416667461395264,train
485,POINT (36.97313917689334 0.512887790200937),0,18.483333587646484,64.83333587646484,25.90833282470703,11.050000190734863,1.46833336353302,2.133333206176758,train
486,POINT (37.157294568295264 0.467120562524542),0,18.91666603088379,72.83333587646484,25.39166831970215,12.483332633972168,1.5091667175292969,2.3583333492279053,train
487,POINT (37.10693626827183 0.50910359838975),0,18.799999237060547,71.16666412353516,25.35833168029785,12.25,1.5041667222976685,2.2916665077209473,train
488,POINT (36.90333385976707 0.119682299751635),0,17.283334732055664,63.66666793823242,24.84166717529297,9.691666603088379,1.43916654586792,2.6583333015441895,train
489,POINT (36.869559227632365 0.191672495965972),0,17.34166717529297,64.08333587646484,24.825002670288086,9.850000381469727,1.4424999952316284,2.5333333015441895,train
490,POINT (36.611210569913474 0.190979838663649),0,17.25,58.33333206176758,25.083335876464844,9.449999809265137,1.3850001096725464,2.366666793823242,train
491,POINT (36.49129874493192 0.343145515522472),0,17.575000762939453,59.41666793823242,25.366666793823242,9.758333206176758,1.377500057220459,2.174999952316284,train
492,POINT (36.760852991965656 0.323916571074931),0,17.53333282470703,60.16666793823242,25.19999885559082,9.866667747497559,1.4250000715255737,2.299999952316284,train
493,POINT (36.956877196429865 0.247335177570773),0,17.508333206176758,65.75,24.749998092651367,10.266667366027832,1.4574998617172241,2.383333444595337,train
494,POINT (36.83720959729492 0.187392161616811),0,17.20833396911621,61.66666793823242,24.783334732055664,9.649999618530273,1.4250000715255737,2.625,train
495,POINT (36.615305716838414 0.303650923443388),0,17.875,60.66666793823242,25.766664505004883,10.008334159851074,1.4124999046325684,2.441666603088379,train
496,POINT (36.87151918907967 0.176774813550089),0,17.34166717529297,63.33333206176758,24.899999618530273,9.766667366027832,1.4375,2.5916664600372314,train
497,POINT (40.97206537967138 -2.268613561960312),0,27.050003051757812,73.25,30.07499885559082,24.033334732055664,2.734166383743286,3.7916669845581055,train
498,POINT (40.58648435876568 -1.96659649066442),0,27.19999885559082,75.5,30.816667556762695,23.575002670288086,2.631666898727417,2.9666664600372314,train
499,POINT (41.106457678638925 -2.098504270462032),0,27.224998474121094,78.66666412353516,30.41666603088379,23.991666793823242,2.747499704360962,3.866666555404663,train
500,POINT (40.70427128719664 -1.906708143646692),0,27.333330154418945,70.16666412353516,31.0,23.674997329711914,2.694999933242798,3.674999952316284,train
501,POINT (40.348337189392915 -2.215090370071168),0,27.116666793823242,71.91666412353516,30.8416690826416,23.400001525878906,2.565000057220459,2.875,train
502,POINT (40.456161370126516 -2.402897353708521),0,27.058332443237305,93.83333587646484,30.558332443237305,23.53333282470703,2.631666898727417,3.3999998569488525,train
503,POINT (40.823392724015584 -1.855851421444299),0,27.25,69.33333587646484,30.82499885559082,23.691667556762695,2.7041666507720947,3.8333332538604736,train
504,POINT (40.26318780326843 -2.375528107902047),0,27.016664505004883,73.58333587646484,30.625,23.391664505004883,2.5933332443237305,3.25,train
505,POINT (40.92307975954809 -1.79762899002372),0,27.116668701171875,66.66666412353516,30.650001525878906,23.58333396911621,2.690000295639038,3.633333206176758,train
506,POINT (37.586194483883844 -0.951972758433508),0,21.850000381469727,61.25,27.849998474121094,15.866665840148926,1.755000114440918,3.0249998569488525,train
507,POINT (37.451184697530444 -1.117909642488964),0,21.249998092651367,62.66666793823242,26.850000381469727,15.641666412353516,1.711666464805603,2.9166669845581055,train
508,POINT (37.62143619245466 -0.868293351643305),0,21.875,74.41666412353516,27.474998474121094,16.29166603088379,1.775833249092102,2.325000286102295,train
509,POINT (37.03361128166298 -1.570805886932731),0,19.424999237060547,46.0,25.508333206176758,13.333333015441895,1.5449997186660767,2.9166667461395264,train
510,POINT (37.04639807869834 -1.522709063194962),0,19.54166603088379,47.0,25.616666793823242,13.450000762939453,1.5449999570846558,2.9750003814697266,train
511,POINT (37.31789062876663 -1.20955274273913),0,19.975000381469727,66.75,25.45833396911621,14.5,1.6133333444595337,2.9583332538604736,train
512,POINT (37.839577627060784 -0.942822602088909),0,21.858335494995117,61.75,27.616666793823242,16.116666793823242,1.8050001859664917,2.9750001430511475,train
513,POINT (37.11857398918408 -1.290172126869979),0,20.183332443237305,55.5,26.366668701171875,14.016666412353516,1.5824999809265137,2.9666664600372314,train
514,POINT (37.315024761574136 -1.311227159299806),0,19.66666603088379,62.33333206176758,25.241666793823242,14.09999942779541,1.588333249092102,2.9416663646698,train
515,POINT (37.46016638660314 -1.083123130593051),0,21.5,62.0,27.174997329711914,15.841667175292969,1.7283333539962769,3.0249998569488525,train
516,POINT (37.25009994768039 -1.173595003257731),0,19.816667556762695,66.75,25.424997329711914,14.216666221618652,1.595000147819519,2.9499998092651367,train
517,POINT (37.03745670654413 -1.44077806099652),0,19.850000381469727,49.66666793823242,25.94999885559082,13.783332824707031,1.557499885559082,2.991666793823242,train
518,POINT (37.35883649606672 -1.403294736277394),0,19.983333587646484,60.75,25.391664505004883,14.591666221618652,1.6258331537246704,2.9083330631256104,train
519,POINT (37.291725847068925 -1.36342573161147),0,20.008333206176758,57.0,25.60833168029785,14.408332824707031,1.6150001287460327,2.8333332538604736,train
520,POINT (37.1325076551907 -1.28269283598661),0,20.21666717529297,55.91666793823242,26.375001907348633,14.058333396911621,1.588333249092102,2.991666555404663,train
521,POINT (37.45488716940676 -1.39163097096567),0,21.00833511352539,59.0,26.566665649414062,15.416666984558105,1.6958332061767578,2.8500001430511475,train
522,POINT (37.321853448193416 -1.27118646332284),0,19.57499885559082,66.16666412353516,25.10833168029785,14.058334350585938,1.5841666460037231,2.924999952316284,train
523,POINT (37.767214411810166 -0.839900162430545),0,22.283334732055664,59.08333206176758,27.524995803833008,17.024999618530273,1.8566666841506958,2.950000047683716,train
524,POINT (37.0604930313229 -1.439949685898518),0,19.266664505004883,53.66666793823242,25.20833396911621,13.333333015441895,1.5133333206176758,2.9666664600372314,train
525,POINT (37.38774623688146 -1.48119161628107),0,20.45833396911621,58.0,25.98333168029785,14.925000190734863,1.657500147819519,2.866666793823242,train
526,POINT (37.279806644484616 -1.228149093777188),0,19.84166717529297,65.83333587646484,25.566665649414062,14.149998664855957,1.59333336353302,2.9833333492279053,train
527,POINT (37.29175544481097 -1.141931483706831),0,20.299999237060547,66.91666412353516,25.775001525878906,14.783332824707031,1.6374999284744263,2.8999998569488525,train
528,POINT (37.704390023780775 -0.995104032835741),0,20.975000381469727,62.58333206176758,26.60833168029785,15.366665840148926,1.7158331871032715,2.9833335876464844,train
529,POINT (37.53096822568424 -0.966846516910124),0,21.866666793823242,61.75,27.79166603088379,15.933333396911621,1.7533334493637085,3.0333330631256104,train
530,POINT (37.12701886930405 -1.524547961048246),0,18.933332443237305,54.16666793823242,24.874998092651367,13.016667366027832,1.5166667699813843,2.924999952316284,train
531,POINT (37.221617451041325 -1.387683928233073),0,19.058332443237305,64.41666412353516,24.766664505004883,13.375,1.5291668176651,2.924999952316284,train
532,POINT (37.68309811895863 -0.921754992388948),0,21.600000381469727,62.58333206176758,27.39166831970215,15.800000190734863,1.7583333253860474,3.0333337783813477,train
533,POINT (36.979708554388104 -1.381239645737095),0,19.875,51.83333206176758,26.091665267944336,13.666666984558105,1.5399999618530273,2.9583332538604736,train
534,POINT (37.640419224593515 -1.077918055312667),0,21.133333206176758,58.25,26.833330154418945,15.449999809265137,1.7133334875106812,3.0833330154418945,train
