VALUE,
0.01261687
0.00974595
0.00693882
0.00431019
0.00242621
0.01211582
0.00679330
0.00385799
0.00791731
0.01503968
0.00424378
0.00054820
0.00041350
0.00030309
0.00024406
0.00020152
0.00019211
0.00019112
0.00018191
0.00019572
0.00021283
0.00027428
0.00041671
0.00089468
0.00084882
0.00010944
0.00025545
0.00079389
0.00083029
0.00073542
0.00090183
0.00286776
0.00343131
0.00406398
0.01990182
0.01661776
0.01489035
0.01456733
0.01169723
0.00880795
0.00587144
0.00344077
0.00184593
0.00068823
0.01089373
0.00656551
0.00436868
0.01068580
0.00262558
0.00064222
0.00044686
0.00030745
0.00022468
0.00019483
0.00020562
0.00035747
0.00019260
0.00018810
0.00022153
0.00024544
0.00051337
0.00037667
0.00039926
0.00010221
0.00005504
0.00005849
0.00012759
0.00040650
0.00088358
0.00067867
0.00063193
0.00097764
0.00735890
0.01029378
0.01206492
0.01145189
0.01063225
0.01067999
0.01062790
0.00780571
0.00553586
0.00351154
0.00170369
0.00109362
0.00049757
0.00029410
0.00020830
0.00017421
0.00017664
0.00011310
0.00011719
0.00010270
0.00011168
0.00010146
0.01776904
0.00449628
0.00256034
0.00105423
0.00056428
0.00039889
0.00026233
0.00021323
0.00020368
0.00032421
0.00062134
0.00021114
0.00019010
0.00021615
0.00023813
0.00030183
0.00024247
0.00012679
0.00007975
0.00005078
0.00005735
0.00017589
0.00053598
0.00104752
0.00077014
0.00075164
0.00407981
0.00551059
0.00482456
0.00512964
0.00668525
0.00848840
0.00936874
0.01037449
0.00913075
0.00723343
0.00562328
0.00442669
0.00407807
0.00224395
0.00121403
0.00067599
0.00037028
0.00030745
0.00036907
0.00025614
0.00018617
0.00016415
0.00011613
0.00012183
0.01219927
0.00528849
0.00255561
0.00097332
0.00051209
0.00038970
0.00027181
0.00021207
0.00027458
0.00313788
0.00162170
0.00023596
0.00019769
0.00021264
0.00023816
0.00016505
0.00013597
0.00012982
0.00009081
0.00007950
0.00094003
0.00095856
0.00064423
0.00093754
0.00125546
0.00310738
0.00540342
0.00778787
0.02159402
0.00541746
0.00465156
0.00438935
0.00488022
0.00671747
0.00795751
0.00800968
0.00805843
0.00738009
0.00582628
0.00421486
0.00242346
0.00178499
0.00109160
0.00069415
0.00051020
0.00062262
0.00044656
0.00091771
0.00025315
0.00018980
0.00015588
0.00126901
0.00075959
0.00067888
0.00028563
0.00022626
0.00044384
0.00045908
0.00054302
0.00021907
0.00021884
0.00028858
0.00041324
0.00024161
0.00017490
0.00010883
0.00008483
0.00097325
0.00137602
0.00083784
0.00073036
0.00188227
0.00390418
0.00803606
0.01501073
0.04428174
0.10511381
0.00541698
0.00481099
0.00404606
0.00356448
0.00404237
0.00502950
0.00601155
0.00624294
0.00602968
0.00626521
0.00508569
0.00370073
0.00242174
0.00177292
0.00118701
0.00087395
0.00060048
0.00068915
0.00062278
0.00044862
0.00028849
0.00018785
0.00014596
0.00144624
0.00071323
0.00060288
0.00032611
0.00026067
0.00045246
0.00050469
0.00030461
0.00024601
0.00025360
0.00021698
0.00016488
0.00015590
0.00012562
0.00008312
0.00008192
0.00140826
0.00097924
0.00068285
0.00055688
0.00056915
0.00061428
0.00059036
0.00110227
0.00247496
0.00495397
0.01435150
0.02477224
0.02783448
0.04031484
0.03729776
0.00918907
0.00525736
0.00436883
0.00399931
0.00427732
0.00557245
0.01030365
0.05814181
0.00579548
0.00539404
0.00445244
0.00367170
0.00295859
0.00302049
0.00346738
0.00448342
0.00441782
0.00446438
0.00441791
0.00438254
0.00367775
0.00246364
0.00170192
0.00129899
0.00114280
0.00094771
0.00076203
0.00061446
0.00039749
0.00029601
0.00022258
0.00203970
0.00084336
0.00052344
0.00031214
0.00029476
0.00043088
0.00037880
0.00024169
0.00025817
0.00038282
0.00026646
0.00015721
0.00013006
0.00011305
0.00007258
0.00006170
0.00004792
0.00046468
0.00036413
0.00041343
0.00043592
0.00045092
0.00052397
0.00078797
0.00135420
0.00310582
0.00947630
0.03114668
0.04539780
0.02595629
0.01854100
0.01557649
0.00583538
0.00464696
0.00390430
0.00357077
0.00329640
0.00316704
0.00346905
0.00460060
0.00495720
0.00760113
0.33009827
0.08737160
0.00614937
0.00506048
0.00448814
0.00363164
0.00318025
0.00266676
0.00253056
0.00259661
0.00321702
0.00297847
0.00314593
0.00373201
0.00440997
0.00311066
0.00254333
0.00219599
0.00264933
0.00374650
0.00191151
0.00077099
0.00051117
0.00040871
0.00031175
0.00935596
0.00262236
0.00299276
0.00188956
0.00039005
0.00058183
0.00140262
0.00106396
0.00020082
0.00021180
0.00034292
0.00036254
0.00020767
0.00010301
0.00010457
0.00007042
0.00006583
0.00005076
0.00052217
0.00036380
0.00042585
0.00043135
0.00044957
0.00053462
0.00069145
0.00150125
0.00401888
0.02127924
0.07861627
0.05663017
0.01695464
0.00713913
0.00620743
0.00443683
0.00350773
0.00334580
0.00322936
0.00341606
0.00298441
0.00255831
0.00262142
0.00273853
0.00276409
0.00494084
0.02639306
0.01148926
0.01120601
0.01643612
0.00984799
0.00619885
0.00489130
0.00416367
0.00346640
0.00288146
0.00264000
0.00211482
0.00201612
0.00204067
0.00207398
0.00237522
0.00293482
0.00379357
0.00389615
0.00326989
0.00226015
0.00174130
0.00206813
0.00189161
0.00069821
0.00045753
0.00039733
0.01356396
0.00349800
0.00160225
0.00094510
0.00043189
0.00100061
0.00178595
0.00095739
0.00018372
0.00016279
0.00016650
0.00017237
0.00016286
0.00011043
0.00013099
0.00007824
0.00007187
0.00008977
0.00056062
0.00032935
0.00031949
0.00036455
0.00037861
0.00040844
0.00050025
0.00070226
0.00145141
0.00430294
0.02664415
0.09685474
0.05671569
0.00836028
0.00536132
0.00496511
0.00349113
0.00308904
0.00280711
0.00342837
0.00369809
0.00228154
0.00217085
0.00690586
0.00468854
0.00231519
0.00212731
0.00719320
0.00880139
0.00558280
0.00385067
0.00318641
0.00392407
0.00692941
0.00626193
0.00462881
0.00360004
0.00308425
0.00256088
0.00233171
0.00216175
0.00202901
0.00173735
0.00190080
0.00202881
0.00226165
0.00211473
0.00248881
0.00199463
0.00186273
0.00212908
0.00111419
0.00082856
0.00064540
0.00048461
0.00043968
0.00453818
0.00201857
0.00101139
0.00392565
0.05026124
0.04949304
0.00080193
0.00023055
0.00021896
0.00015440
0.00012228
0.00010704
0.00012344
0.00012525
0.00009057
0.00007516
0.00007632
0.00006350
0.00038593
0.00065552
0.00122547
0.00370880
0.01495528
0.02047243
0.01015913
0.00466927
0.00394994
0.00362979
0.00293911
0.00258472
0.00236959
0.00215624
0.00198954
0.00206894
0.00200943
0.00191194
0.00203876
0.00210597
0.00191295
0.00547306
0.00403516
0.00616211
0.00346205
0.00265526
0.00240489
0.00268768
0.01081449
0.00491027
0.00355680
0.00309709
0.00300177
0.00250518
0.00212319
0.00205482
0.00203289
0.00204160
0.00198891
0.00174026
0.00218760
0.00234591
0.00145985
0.00128143
0.00129151
0.00147678
0.00232546
0.00136258
0.00075097
0.00053030
0.00048580
0.00793032
0.00261349
0.00144416
0.00279083
0.01592395
0.08917969
0.09879282
0.00090718
0.00024119
0.00016521
0.00011336
0.00008784
0.00007851
0.00009177
0.00007239
0.00007565
0.00007743
0.00007528
0.00033022
0.00040076
0.00048763
0.00060066
0.00099527
0.00222000
0.00512652
0.00616439
0.00423516
0.00316886
0.00290764
0.00291046
0.00254882
0.00228556
0.00202244
0.00188370
0.00181054
0.00178531
0.00176363
0.00179390
0.00178970
0.00175053
0.00164860
0.00453116
0.00275769
0.00274123
0.01403154
0.00505466
0.00231315
0.00216929
0.00254494
0.00282327
0.00283218
0.00277620
0.00268126
0.00236034
0.00201304
0.00178413
0.00174276
0.00172024
0.00169799
0.00157333
0.00165764
0.00199750
0.00132333
0.00125986
0.00106154
0.00119338
0.00134438
0.00104097
0.00069186
0.00052675
0.00694849
0.00410017
0.01758776
0.07106809
0.20834345
0.15043715
0.00279988
0.00140331
0.00016423
0.00012036
0.00009303
0.00007872
0.00007895
0.00008035
0.00007777
0.00009245
0.00008543
0.00009320
0.00009869
0.00054373
0.00046257
0.00044209
0.00076275
0.00158622
0.00246999
0.00226870
0.00189011
0.00178490
0.00197994
0.00223952
0.00210347
0.00206503
0.00201427
0.00190597
0.00170971
0.00155606
0.00150144
0.00145570
0.00138893
0.00126341
0.00141572
0.00198599
0.00239294
0.00200937
0.00307536
0.00275236
0.00241213
0.00208642
0.00221308
0.00219434
0.00208869
0.00206652
0.00208096
0.00185231
0.00167716
0.00164417
0.00147160
0.00143973
0.00129278
0.00145564
0.00140386
0.00147324
0.00118049
0.00099279
0.00087031
0.00077131
0.00072940
0.00069175
0.00054673
0.00818629
0.01745130
0.06446202
0.04555220
0.06894044
0.07663307
0.00122270
0.00030732
0.00017903
0.00013069
0.00010222
0.00014629
0.00009888
0.00008239
0.00007584
0.00010123
0.00007743
0.00008172
0.00051694
0.00088514
0.00069808
0.00075950
0.00071990
0.00100467
0.00198850
0.00165022
0.00091556
0.00113777
0.00119595
0.00124063
0.00142634
0.00165487
0.00174548
0.00180992
0.00172051
0.00172580
0.00162608
0.00167420
0.00195354
0.00188711
0.00146515
0.00115195
0.00109409
0.00112816
0.00174546
0.00177592
0.00148105
0.00167320
0.00185598
0.00175392
0.00184989
0.00174380
0.00152207
0.00149638
0.00166089
0.00183836
0.00153280
0.00135041
0.00136066
0.00126805
0.00115391
0.00121987
0.00131208
0.00117332
0.00113355
0.00095409
0.00082275
0.00067626
0.00066447
0.00061395
0.00057872
0.01656131
0.00827844
0.04962980
0.11026662
0.01766229
0.00143522
0.00053397
0.00031179
0.00018003
0.00014814
0.00012937
0.00013808
0.00013978
0.00011329
0.00009154
0.00009346
0.00012697
0.00008731
0.00039632
0.00023576
0.00048683
0.00122696
0.00128753
0.00175912
0.00297809
0.00454470
0.00150838
0.00053273
0.00066994
0.00080020
0.00104042
0.00125136
0.00141443
0.00145617
0.00163989
0.00160176
0.00154008
0.00148007
0.00145343
0.00174293
0.00187877
0.00166932
0.00152214
0.00144969
0.00131396
0.00172253
0.00165327
0.00166388
0.00162239
0.00149678
0.00147410
0.00359023
0.00347988
0.00237506
0.00186419
0.00150553
0.00116489
0.00103639
0.00110872
0.00100964
0.00099705
0.00102483
0.00104543
0.00084974
0.00068862
0.00062321
0.00064796
0.00058032
0.01985911
0.01666078
0.00706251
0.00321236
0.00048970
0.00033635
0.00027845
0.00022511
0.00016363
0.00018546
0.00021744
0.00020128
0.00017236
0.00011183
0.00009846
0.00017597
0.00009795
0.00011604
0.00009171
0.00011798
0.00121096
0.00491545
0.00785223
0.00470850
0.00413887
0.00096153
0.00045407
0.00042368
0.00068307
0.00092660
0.00116253
0.00144303
0.00155260
0.00158924
0.00171117
0.00153965
0.00139508
0.00155177
0.00168893
0.00162756
0.00164647
0.00147152
0.00150862
0.00129778
0.00122616
0.00127755
0.00127791
0.00129792
0.00137335
0.00157896
0.00150055
0.00129047
0.00128303
0.00168116
0.00254367
0.00265549
0.00191462
0.00135730
0.00111352
0.00100807
0.00108768
0.00104268
0.00093907
0.00083180
0.00086465
0.00074288
0.00066658
0.00059455
0.00061490
0.00345944
0.00119825
0.00060636
0.00043610
0.00031269
0.00026890
0.00020384
0.00030401
0.00072061
0.00043109
0.00033333
0.00016391
0.00012787
0.00016250
0.00014173
0.00012516
0.00011858
0.00013188
0.00018241
0.00102348
0.02929085
0.05864322
0.00646081
0.00334680
0.00080909
0.00052911
0.00048760
0.00046113
0.00061522
0.00089218
0.00130115
0.00170120
0.00177485
0.00222572
0.00315744
0.00271755
0.00197036
0.00194389
0.00173730
0.00182217
0.00175282
0.00161105
0.00138835
0.00125985
0.00125408
0.00125163
0.00117316
0.00115941
0.00121699
0.00128169
0.00127931
0.00111090
0.00107378
0.00141947
0.00245121
0.00202581
0.00157842
0.00104538
0.00092997
0.00086411
0.00092731
0.00102342
0.00093425
0.00081907
0.00078573
0.00073951
0.00073306
0.00055096
0.00060323
0.00551995
0.00275207
0.00169463
0.00073287
0.00044308
0.00028565
0.00022378
0.00030766
0.00063334
0.00098884
0.00054078
0.00024917
0.00018893
0.00021226
0.00034994
0.00018761
0.00013835
0.00015499
0.00024092
0.00108904
0.04769697
0.09446842
0.00483096
0.00160494
0.00088439
0.00082757
0.00069236
0.00055400
0.00046870
0.00097280
0.00154809
0.00259985
0.00298520
0.00439151
0.01009837
0.00807594
0.00248482
0.00225025
0.00157623
0.00154151
0.00155498
0.00155578
0.00130056
0.00114235
0.00116991
0.00121009
0.00104841
0.00093084
0.00093408
0.00106388
0.00102028
0.00095721
0.00098918
0.00134485
0.00123279
0.00120063
0.00117668
0.00097274
0.00075836
0.00071512
0.00091764
0.00099740
0.00083040
0.00066103
0.00062257
0.00058406
0.00059103
0.00058037
0.00052965
0.01246750
0.00584911
0.00188435
0.00113501
0.00078230
0.00039134
0.00024518
0.00043525
0.00188971
0.00346241
0.00072643
0.00034316
0.00025319
0.00043920
0.00095763
0.00035384
0.00015737
0.00016890
0.00031294
0.00066141
0.00730538
0.03248100
0.06603339
0.00640799
0.00150699
0.00126072
0.00117160
0.00101676
0.00090493
0.00063710
0.00046736
0.00050706
0.00096023
0.00180957
0.00334341
0.00418539
0.00609810
0.01201767
0.00734260
0.00268406
0.00209347
0.00151673
0.00136325
0.00123610
0.00131667
0.00121520
0.00106033
0.00091197
0.00080948
0.00091376
0.00091457
0.00088639
0.00080968
0.00081540
0.00105172
0.00095605
0.00089636
0.00096882
0.00106942
0.00066907
0.00077264
0.00111739
0.00146961
0.00102006
0.00061009
0.00055669
0.00055880
0.00056591
0.00076816
0.00060131
0.01574999
0.00538628
0.00327577
0.00200968
0.00054660
0.00033551
0.00068707
0.00135160
0.00114351
0.00072143
0.00041449
0.00036460
0.00038883
0.00048504
0.00034483
0.00020953
0.00020771
0.00030237
0.00121362
0.00377197
0.01031691
0.01120657
0.00497025
0.00301478
0.00210686
0.00146391
0.00142784
0.00141854
0.00091540
0.00063031
0.00070410
0.00119299
0.00251051
0.00590421
0.00995981
0.01250693
0.01160561
0.00525986
0.00245141
0.00174376
0.00134817
0.00115639
0.00103254
0.00101177
0.00095209
0.00085383
0.00075489
0.00071093
0.00077765
0.00081206
0.00072354
0.00065496
0.00070977
0.00074007
0.00068324
0.00062654
0.00062390
0.00059899
0.00064299
0.00091585
0.00141894
0.00127027
0.00093159
0.00071198
0.00052998
0.00050650
0.00052056
0.00059450
0.00066356
0.02078408
0.01850028
0.01379471
0.00077543
0.00051470
0.00079499
0.00106099
0.00162778
0.00113410
0.00051140
0.00046763
0.00054880
0.00060307
0.00035970
0.00025864
0.00026433
0.00060880
0.00356044
0.00492412
0.00521596
0.00440246
0.00436401
0.00381308
0.00246893
0.00187776
0.00155237
0.00117054
0.00097266
0.00097171
0.00113457
0.00233609
0.00539009
0.01503432
0.02710626
0.02255077
0.01396227
0.00522318
0.00220758
0.00155418
0.00110880
0.00117941
0.00114925
0.00093937
0.00085498
0.00078616
0.00071700
0.00064714
0.00066656
0.00065772
0.00061602
0.00057351
0.00055568
0.00053336
0.00056343
0.00054800
0.00056668
0.00056135
0.00058270
0.00073934
0.00100916
0.00112747
0.00076015
0.00059133
0.00046544
0.00045517
0.00043847
0.00047189
0.00055166
0.23001412
0.21041945
0.15221141
0.07407502
0.00120238
0.00073934
0.00086652
0.00090366
0.00140931
0.00107874
0.00063647
0.00050996
0.00041191
0.00053103
0.00037282
0.00039914
0.00047064
0.00302427
0.01002415
0.00712951
0.00658480
0.01723176
0.00697817
0.00489926
0.00633471
0.00546293
0.00384494
0.00211173
0.00175094
0.00130634
0.00121727
0.00157311
0.00288362
0.00539763
0.01628236
0.14745595
0.16715068
0.05538072
0.01006085
0.00387391
0.00186059
0.00121984
0.00099988
0.00100029
0.00095188
0.00090388
0.00085268
0.00079325
0.00075224
0.00072407
0.00063261
0.00060629
0.00063606
0.00061351
0.00056588
0.00055104
0.00052475
0.00048411
0.00043142
0.00045733
0.00048056
0.00052163
0.00055199
0.00078051
0.00099872
0.00104434
0.00080749
0.00062853
0.00045358
0.00038987
0.00037659
0.00039889
0.00045301
0.35809714
0.20918891
0.08927197
0.00192823
0.00112265
0.00114244
0.00105255
0.00176244
0.00148851
0.00074480
0.00057223
0.00051144
0.00047134
0.00047018
0.00052958
0.00071995
0.00789220
0.01657164
0.00340830
0.00410565
0.00276638
0.01858095
0.03809043
0.01023234
0.00706789
0.01671618
0.01588012
0.01120656
0.00297741
0.00226675
0.00172819
0.00158568
0.00229621
0.00669998
0.01936405
0.12679961
0.35065854
0.26154345
0.04044494
0.00555777
0.00242796
0.00153246
0.00127871
0.00098737
0.00089905
0.00081963
0.00078656
0.00073357
0.00069873
0.00064951
0.00056403
0.00058024
0.00054231
0.00053219
0.00049542
0.00044579
0.00041773
0.00037914
0.00035838
0.00036581
0.00043038
0.00051125
0.00065865
0.00084434
0.00082116
0.00057995
0.00049383
0.00040383
0.00036080
0.00034712
0.00032174
0.00033601
0.26654997
0.17392129
0.05137294
0.00451784
0.00178928
0.00132552
0.00141582
0.00274365
0.00373823
0.00126771
0.00085899
0.00095174
0.00062589
0.00087614
0.00053426
0.00179538
0.00826645
0.01120232
0.00103857
0.02638912
0.06475553
0.05582215
0.03866411
0.05863388
0.05253294
0.09418736
0.01215159
0.00257700
0.00184067
0.00194130
0.00348794
0.00954343
0.04467691
0.17858441
0.16958568
0.07768507
0.00825205
0.00331474
0.00185951
0.00132161
0.00101425
0.00087909
0.00073591
0.00067476
0.00064294
0.00055308
0.00056013
0.00056202
0.00053860
0.00052764
0.00049224
0.00050842
0.00048819
0.00045843
0.00043846
0.00039633
0.00035118
0.00029822
0.00030610
0.00031363
0.00035080
0.00039250
0.00053764
0.00061157
0.00064687
0.00057231
0.00046000
0.00036629
0.00031703
0.00028716
0.00030413
0.00028366
0.26681933
0.30421841
0.19099227
0.03233301
0.00360430
0.00178871
0.00177515
0.01661278
0.02871303
0.00705419
0.00167195
0.00202018
0.00222257
0.00079489
0.00069915
0.00102531
0.00201673
0.00413656
0.00202857
0.04584057
0.11852695
0.12952235
0.06408976
0.04455468
0.03690684
0.14380328
0.03574419
0.00551606
0.00225382
0.00220542
0.00387258
0.00981843
0.02589710
0.03255148
0.01661097
0.00879571
0.00402202
0.00171445
0.00111275
0.00087890
0.00082414
0.00066537
0.00067806
0.00069142
0.00062126
0.00054300
0.00050024
0.00053959
0.00045870
0.00046785
0.00043322
0.00040501
0.00041993
0.00041551
0.00037059
0.00033035
0.00030791
0.00026454
0.00025777
0.00027560
0.00029596
0.00035848
0.00046753
0.00045922
0.00049330
0.00042583
0.00036486
0.00033881
0.00029946
0.00027669
0.00027661
0.00025877
0.22692516
0.19825053
0.21691336
0.15885541
0.00623075
0.00293580
0.00268318
0.00633808
0.01807947
0.01591754
0.00343026
0.00177362
0.00100384
0.00068844
0.00061941
0.00091878
0.00094087
0.00160650
0.00489799
0.04395667
0.08831317
0.13556547
0.06175711
0.04651187
0.03904382
0.14538653
0.03713866
0.00581198
0.00246431
0.00218212
0.00320198
0.00518541
0.01275880
0.01175818
0.00664584
0.00351390
0.00147486
0.00110979
0.00076792
0.00070252
0.00071294
0.00069290
0.00069299
0.00062844
0.00059387
0.00050266
0.00046656
0.00044590
0.00042549
0.00041993
0.00039296
0.00040860
0.00040335
0.00037128
0.00031905
0.00029501
0.00028491
0.00024469
0.00023844
0.00024180
0.00025627
0.00030822
0.00035056
0.00037776
0.00036587
0.00037707
0.00032174
0.00032240
0.00027887
0.00026827
0.00024521
0.00025517
0.30245170
0.31486085
0.34071460
0.19795389
0.04008251
0.00393013
0.00400117
0.00587883
0.01135203
0.01937201
0.00790950
0.00325036
0.00121470
0.00100979
0.00109087
0.00138640
0.00155783
0.00164502
0.00043666
0.00271081
0.02875745
0.05506227
0.05776640
0.05620499
0.04628476
0.02980636
0.01629775
0.01908203
0.01102379
0.00443552
0.00287595
0.00262350
0.00278210
0.00297398
0.00294311
0.00230183
0.00141828
0.00123742
0.00097263
0.00093940
0.00078468
0.00065805
0.00064746
0.00060206
0.00060242
0.00055639
0.00055363
0.00049328
0.00044506
0.00042365
0.00041632
0.00038585
0.00037619
0.00037814
0.00034926
0.00031623
0.00029097
0.00026464
0.00024743
0.00023816
0.00021083
0.00020572
0.00020733
0.00024889
0.00026151
0.00026202
0.00028837
0.00030892
0.00028835
0.00029249
0.00025945
0.00025434
0.00023045
0.00020417
0.21575052
0.24770215
0.27725086
0.18623623
0.05575264
0.00702834
0.00582177
0.00840310
0.02935619
0.11318519
0.08055360
0.00299877
0.00247833
0.00085466
0.00112021
0.00130664
0.00196268
0.00027188
0.01293686
0.03786776
0.05426408
0.07367530
0.07578330
0.08955807
0.11139271
0.02731136
0.02113881
0.01049838
0.00394914
0.00307099
0.00230228
0.00198264
0.00213076
0.00179657
0.00151128
0.00126968
0.00106866
0.00092519
0.00086828
0.00079115
0.00066063
0.00062831
0.00055344
0.00052454
0.00055759
0.00049752
0.00045628
0.00045595
0.00043433
0.00040682
0.00039545
0.00035714
0.00032933
0.00029680
0.00028568
0.00026152
0.00025121
0.00021991
0.00018419
0.00016581
0.00016552
0.00017344
0.00018222
0.00020269
0.00022370
0.00024660
0.00028213
0.00024424
0.00022227
0.00020008
0.00020024
0.00018388
0.00019151
0.20023185
0.16943349
0.11921691
0.09053051
0.06071680
0.01109897
0.00858993
0.01178925
0.01998168
0.02536115
0.00776762
0.00280450
0.00165335
0.00110860
0.00138712
0.00248186
0.00217737
0.01378477
0.04370110
0.05898151
0.08152032
0.12267790
0.13189179
0.18027113
0.12132022
0.02981866
0.01810675
0.00548844
0.00374680
0.00209678
0.00202407
0.00219249
0.00169772
0.00169244
0.00140998
0.00150210
0.00138966
0.00113163
0.00089869
0.00075167
0.00063531
0.00048939
0.00050708
0.00052477
0.00047892
0.00048382
0.00042735
0.00039483
0.00036021
0.00030381
0.00031502
0.00027852
0.00026283
0.00024180
0.00022276
0.00019587
0.00017534
0.00015646
0.00015126
0.00014437
0.00015292
0.00016021
0.00017983
0.00021396
0.00023860
0.00023186
0.00018942
0.00018364
0.00017268
0.00018289
0.00018671
0.25570577
0.19425991
0.20974676
0.28643531
0.33318931
0.15446307
0.01433017
0.01410231
0.11679685
0.10239265
0.01038459
0.00335644
0.00306354
0.00107750
0.00082234
0.00100445
0.00044380
0.00654597
0.03679654
0.06040875
0.07907136
0.10893474
0.12554708
0.17880738
0.17194934
0.21021593
0.09112230
0.00999409
0.00462716
0.00418687
0.00275955
0.00224374
0.00196814
0.00221610
0.00183219
0.00176708
0.00116238
0.00092114
0.00086175
0.00078490
0.00072983
0.00060797
0.00053377
0.00048837
0.00054274
0.00053726
0.00052594
0.00047093
0.00038461
0.00033521
0.00030727
0.00027481
0.00025522
0.00024400
0.00022571
0.00021064
0.00017668
0.00015285
0.00014011
0.00013906
0.00012365
0.00014054
0.00014332
0.00014509
0.00015518
0.00016919
0.00017352
0.00016180
0.00014619
0.00015851
0.00015856
0.00015310
0.33603922
0.25551662
0.32708466
0.45871803
0.38644874
0.18008322
0.02103069
0.02858086
0.04300553
0.01880448
0.01034330
0.00893607
0.00950269
0.00164099
0.00112682
0.00096784
0.00110067
0.00942281
0.04077920
0.08856646
0.08176429
0.08930011
0.08339224
0.06828314
0.06596445
0.18080640
0.11103722
0.02232375
0.00669929
0.00578477
0.00317032
0.00354963
0.00215627
0.00207947
0.00215281
0.00187062
0.00127790
0.00109912
0.00100614
0.00082250
0.00068695
0.00060091
0.00057821
0.00052203
0.00048089
0.00050976
0.00052681
0.00046451
0.00036373
0.00035389
0.00029978
0.00024991
0.00023217
0.00021126
0.00019330
0.00018795
0.00015685
0.00013908
0.00012344
0.00011824
0.00011846
0.00013668
0.00015684
0.00014468
0.00013840
0.00015098
0.00015228
0.00014042
0.00014376
0.00014514
0.00014304
0.00013650
0.33584055
0.28635755
0.33365846
0.43705842
0.41743127
0.21470545
0.02959152
0.03023616
0.04316264
0.02999607
0.01653144
0.02360151
0.02313194
0.00307222
0.00180454
0.00140635
0.00043759
0.00067165
0.00392654
0.02716337
0.08524661
0.12218371
0.08371980
0.06091823
0.06112598
0.05206821
0.04321634
0.11151849
0.02345984
0.01142486
0.01282403
0.00967248
0.00547721
0.00354063
0.00273436
0.00241621
0.00263017
0.00214212
0.00167689
0.00115233
0.00094808
0.00079429
0.00073351
0.00062885
0.00057255
0.00048529
0.00047913
0.00043697
0.00042351
0.00033635
0.00033306
0.00033643
0.00030238
0.00026256
0.00022248
0.00019293
0.00019728
0.00021106
0.00018392
0.00012730
0.00011611
0.00010256
0.00010263
0.00011171
0.00013228
0.00012962
0.00012956
0.00012522
0.00013216
0.00013500
0.00013635
0.00012243
0.00013977
0.00014007
0.42988077
0.34821981
0.34879997
0.36700761
0.36295050
0.21839106
0.10701845
0.03957436
0.03289830
0.02951107
0.02166534
0.05044437
0.07926361
0.04681682
0.01675958
0.00355920
0.00241702
0.01345337
0.03801275
0.03039419
0.03821448
0.11895241
0.16565375
0.14343634
0.06409310
0.03645024
0.01893501
0.02609336
0.06571186
0.06568782
0.01655255
0.01735660
0.01817633
0.01166491
0.00503490
0.00392996
0.00265685
0.00231595
0.00232421
0.00255251
0.00188091
0.00092645
0.00084132
0.00074344
0.00063315
0.00057235
0.00052320
0.00044815
0.00040558
0.00038649
0.00035985
0.00032739
0.00029899
0.00031047
0.00028772
0.00025808
0.00020595
0.00019096
0.00017210
0.00014341
0.00012291
0.00011410
0.00010661
0.00009553
0.00010039
0.00011264
0.00010562
