temperature_2m_min,temperature_2m,temperature_2m_max,total_precipitation_sum,surface_pressure,u_component_of_wind_10m,total_evaporation_sum,v_component_of_wind_10m,dewpoint_temperature_2m,volumetric_soil_water_layer_1,soil_temperature_level_1
276.83242342207166,281.31517615376845,287.68305587768555,0.0128911622099508,67056.97017361366,-5.55619623118232,-0.1367533426835305,-0.8726777303895009,278.4701099436614,0.018438971018346,285.22525182381435
279.4380531708399,284.11530175284656,290.6336273749669,0.11059057068758871,71322.33627441537,-4.829254439696734,-0.12118942639143722,-0.262861230038284,280.5853506574099,0.07278400909012867,288.2544131553685
282.0436829196082,286.9154273519247,293.58419887224835,0.2082899791652266,75587.7023752171,-4.1023126482111465,-0.10562551009934393,0.34695527031293294,282.7005913711584,0.1271290471619113,291.2835744869227
284.6493126683765,289.71555295100285,296.5347703695297,0.3059893876428645,79853.06847601882,-3.37537085672556,-0.09006159380725065,0.95677177066415,284.8158320849069,0.181474085233694,294.3127358184769
287.2549424171448,292.51567855008096,299.48534186681115,0.4036887961205024,84118.43457682052,-2.6484290652399736,-0.07449767751515735,1.566588271015367,286.9310727986554,0.23581912330547664,297.34189715003106
289.860572165913,295.3158041491591,302.4359133640925,0.5013882045981404,88383.80067762223,-1.921487273754387,-0.05893376122306407,2.1764047713665837,289.0463135124039,0.2901641613772593,300.37105848158524
292.46620191468133,298.11592974823725,305.3864848613739,0.5990876130757782,92649.16677842395,-1.1945454822687998,-0.04336984493097078,2.786221271717801,291.1615542261524,0.344509199449042,303.4002198131394
295.07183166344964,300.91605534731536,308.33705635865533,0.6967870215534161,96914.53287922568,-0.4676036907832133,-0.027805928638877486,3.396037772069018,293.2767949399009,0.39885423752082466,306.4293811446936
297.6774614122179,303.7161809463935,311.2876278559367,0.794486430031054,101179.89898002738,0.2593381007023732,-0.0122420123467842,4.005854272420234,295.39203565364943,0.4531992755926073,309.45854247624777
