,geometry,class,tavg,prec,tmax,tmin,vapr,wind,split
0,POINT (34.288866 0.499269),1,22.141668,137.41667,28.133333,16.158333,1.8808333,2.3083332,train
1,POINT (34.9299407 0.9187688),1,18.883333,100.25,25.475,12.291665,1.5450001,2.116667,train
2,POINT (34.138156 0.504638),1,22.5,132.58333,28.458336,16.558334,1.9383335,2.5000002,train
3,POINT (37.6630762 -0.0869941),1,19.258333,140.91667,24.783335,13.733334,1.6091667,2.7583332,train
4,POINT (34.261607 0.551105),1,21.833334,139.66667,27.641668,15.974999,1.8416667,2.5083334,train
5,POINT (34.105675 0.460818),1,22.041666,147.16667,27.983335,16.125,1.8974999,2.325,train
6,POINT (37.078103 -1.5683764),1,19.225,46.5,25.208334,13.224999,1.5391668,2.9666665,train
7,POINT (36.0704836 -0.2845506),1,17.433332,77.083336,24.650002,10.208333,1.3899999,2.4083333,train
8,POINT (34.175648 0.554142),1,22.483332,132.16667,28.383331,16.591667,1.9275001,2.5500002,train
9,POINT (34.350563 0.697794),1,21.383333,125.166664,27.316666,15.45,1.7883334,2.2166665,train
10,POINT (39.789663 -3.650488),1,25.816671,93.583336,29.816668,21.816668,2.5791667,3.2583332,train
11,POINT (34.193631 0.407613),1,22.291666,139.0,28.208334,16.333334,1.9074999,2.6083336,train
12,POINT (34.386351 0.565253),1,22.025002,132.58333,28.133333,15.925002,1.8458334,2.2749999,train
13,POINT (34.7866426 1.0968928),1,17.25,99.25,23.474998,11.016667,1.4083333,2.1000001,train
14,POINT (34.335819 0.552766),1,22.033335,135.5,28.091667,15.950001,1.8558335,2.2833333,train
15,POINT (34.204908 0.496708),1,22.283333,138.0,28.175001,16.391668,1.9,2.5583332,train
16,POINT (37.2611855 -1.5315163),1,19.1,57.75,24.758333,13.441666,1.5558333,2.8999999,train
17,POINT (34.526797 0.53375),1,21.241667,137.66667,27.333334,15.124999,1.7550001,2.2833333,train
18,POINT (40.122393 -3.129576),1,24.991667,91.25,28.941666,21.041666,2.5708334,3.45,train
19,POINT (34.134939 0.412595),1,22.125002,140.08333,28.058332,16.216665,1.9025,2.4750001,train
20,POINT (39.766704 -3.900834),1,26.033333,88.75,29.891668,22.175001,2.6266668,3.75,train
21,POINT (34.28713 0.645349),1,22.466667,121.916664,28.516668,16.4,1.9049999,2.3,train
22,POINT (34.36764 0.602632),1,22.216667,128.83333,28.316664,16.15,1.8675002,2.2166665,train
23,POINT (34.235507 0.465357),1,22.116669,144.5,28.083334,16.166664,1.8816665,2.5666668,train
24,POINT (34.220922 0.539806),1,21.691666,133.33333,27.508333,15.866668,1.8341666,2.3166666,train
25,POINT (40.047128 -3.266117),1,24.808332,85.0,28.575003,21.050001,2.5625002,3.4000003,train
26,POINT (35.383911 1.563338),1,19.416666,73.166664,25.566666,13.266666,1.5191666,2.1833332,train
27,POINT (34.330169 0.629064),1,22.308334,131.58333,28.308332,16.308334,1.8825,2.5583334,train
28,POINT (34.9694373 0.9027378),1,18.741667,98.833336,25.383333,12.133334,1.5333333,2.0583334,train
29,POINT (34.266297 0.422932),1,22.241667,143.16667,28.25,16.258333,1.8916665,2.5583336,train
30,POINT (39.720753 -3.903322),1,25.899996,95.916664,29.891665,21.933334,2.5883334,3.3083334,train
31,POINT (34.7535775 0.2846143),1,20.025,168.5,26.124998,13.883334,1.6458334,2.5916665,train
32,POINT (34.352027 0.452256),1,22.166666,140.41667,28.191668,16.133333,1.8699999,2.3166666,train
33,POINT (35.0279743 1.0062866),1,18.316668,96.583336,24.974998,11.633334,1.4841665,2.2833335,train
34,POINT (35.745971 0.075945),1,17.191668,91.5,23.933336,10.466666,1.3325,2.4916666,train
35,POINT (34.8487923 1.083059),1,18.408335,90.083336,25.200003,11.616666,1.4983333,2.025,train
36,POINT (34.308392 0.684313),1,22.066666,123.0,28.016668,16.091667,1.8583336,2.3333333,train
37,POINT (40.093899 -3.214996),1,24.641665,87.833336,28.383333,20.891668,2.5808334,3.5833337,train
38,POINT (34.78389669 -0.08750075),1,23.033333,112.416664,29.391665,16.691666,1.8200002,2.3916667,train
39,POINT (35.470147 0.791689),1,16.349998,88.416664,22.724998,9.966666,1.3225,2.2583337,train
40,POINT (34.20655 0.582841),1,22.5,130.5,28.4,16.6,1.9216666,2.5583336,train
41,POINT (35.4120133 0.7948652),1,16.708334,81.25,23.308332,10.066667,1.3449999,2.0500002,train
42,POINT (34.456389 0.510477),1,21.633331,137.58333,27.716667,15.575001,1.8024999,2.2583332,train
43,POINT (34.404323 0.752063),1,21.549997,121.416664,27.641665,15.458335,1.7966666,2.3,train
44,POINT (37.0999733 -1.50781),1,19.325,49.083332,25.291666,13.349998,1.5383334,2.8583333,train
45,POINT (34.150935 0.450892),1,22.183334,142.0,28.133333,16.225,1.9025,2.4666667,train
46,POINT (34.8284382 1.1295951),1,18.241667,90.0,24.958334,11.533333,1.4808332,2.0166667,train
47,POINT (34.415491 0.602451),1,21.924997,134.5,28.066666,15.808334,1.8275,2.3666666,train
48,POINT (37.068166 -0.248928),1,15.858334,78.75,22.641668,9.058333,1.3608332,2.1833334,train
49,POINT (36.09 -0.2),1,17.300001,76.833336,24.441666,10.166666,1.3841667,2.5000002,train
50,POINT (37.755668 0.055943),1,21.191668,107.416664,27.016665,15.383335,1.7275,2.5916667,train
51,POINT (37.6343055 -1.8444747),1,21.466665,63.083332,26.950003,16.016666,1.7591667,2.991667,train
52,POINT (34.8147082 0.07726249),1,19.666666,165.58333,25.558334,13.766666,1.5708333,2.508333,train
53,POINT (37.5872072 -1.8708834),1,21.416666,63.333332,26.741667,16.066668,1.7666665,2.908333,train
54,POINT (36.8757767 1.176886),1,19.7,56.083332,26.075003,13.341667,1.6066669,2.575,train
55,POINT (37.747555 -1.8041),1,22.466665,56.333332,28.008333,16.883335,1.8283335,3.0666668,train
56,POINT (37.24501 -1.58253),1,19.308332,52.25,25.083334,13.533333,1.5708333,2.9833333,train
57,POINT (34.7689 0.93371),1,16.366667,104.75,22.366667,10.358334,1.3508334,2.0249999,train
58,POINT (37.32643 -0.57318),1,20.441668,93.0,26.341665,14.541667,1.6558332,2.8666666,train
59,POINT (37.4541 -0.5365),1,19.85,101.75,25.5,14.216668,1.6408333,2.6083333,train
60,POINT (37.46408 -0.47389),1,18.133333,125.583336,23.608332,12.658333,1.5633334,2.7166665,train
61,POINT (36.1651 -0.176445),1,15.616666,86.5,22.441666,8.775001,1.2975,2.25,train
62,POINT (37.4569 -0.41337),1,17.791666,143.66667,23.366669,12.225001,1.5041667,2.675,train
63,POINT (37.05557279 -0.53427365),1,17.966667,109.416664,23.750002,12.158333,1.4891666,2.675,train
64,POINT (36.2225 -0.115301),1,13.558333,97.416664,19.791666,7.308333,1.1858333,2.375,train
65,POINT (36.105 -0.15732),1,17.199999,81.166664,24.391668,10.041666,1.3833333,2.4333332,train
66,POINT (36.11021 -0.25034),1,16.883333,72.5,24.133331,9.633332,1.3683333,2.2916667,train
67,POINT (37.48089637 -1.408468098),1,20.866665,59.75,26.441666,15.283334,1.6850001,2.9083335,train
68,POINT (37.0520633333333 -0.581825),1,18.058332,115.333336,23.808332,12.316667,1.5016665,2.6416667,train
69,POINT (37.62601476 -2.998274871),1,20.358334,94.0,26.341665,14.399999,1.7141668,2.925,train
70,POINT (37.2979112 -1.4706062),1,17.083334,107.666664,22.266665,11.916668,1.4375,2.6833334,train
71,POINT (37.52088 -0.51003),1,19.391665,101.916664,24.983332,13.774999,1.6233335,2.7416666,train
72,POINT (37.44187 -1.32801),1,21.041666,60.25,26.558332,15.55,1.7008332,2.8416665,train
73,POINT (37.405589 -0.5527545),1,19.858332,94.916664,25.675001,14.058333,1.6341667,2.8,train
74,POINT (37.3327941 -1.4047617),1,20.258333,57.5,25.716665,14.825,1.6433333,2.8500001,train
75,POINT (37.2440674 -1.4391589),1,18.525002,71.083336,23.958334,13.041668,1.5124999,2.9416666,train
76,POINT (37.4596359 -1.2350989),1,21.366667,59.5,26.9,15.774999,1.7208333,2.8333333,train
77,POINT (37.1616338 -1.5344537),1,18.966667,53.416668,24.866667,13.041668,1.5258335,2.916667,train
78,POINT (37.2547153 -1.3774947),1,19.641666,58.166668,25.333334,13.966667,1.5775,2.8,train
79,POINT (37.4149686 -0.4487697),1,18.05,136.0,23.708334,12.399999,1.5316666,2.641667,train
80,POINT (39.4235019 -4.3741836),1,25.683334,107.833336,29.733335,21.608332,2.5774999,3.1083333,train
81,POINT (36.1867264 -0.2658143),1,16.033333,72.25,23.15,8.916667,1.3325,2.3999999,train
82,POINT (37.5062 -0.46959),1,18.183332,122.75,23.675001,12.733334,1.5766667,2.6833334,train
83,POINT (37.50348991 -0.418800298),1,17.808332,146.33333,23.316668,12.325001,1.5041667,2.625,train
84,POINT (36.23458 -0.25462),1,14.616665,83.833336,21.275003,7.9583335,1.2233335,2.325,train
85,POINT (37.6842283 -3.039685),1,21.183334,78.416664,27.208336,15.150001,1.7916666,2.9000003,train
86,POINT (35.86498 -0.928184),1,15.458333,74.5,21.925001,8.966666,1.2841667,2.5166667,train
87,POINT (39.3554756 -4.3881297),1,25.783333,105.0,29.991669,21.550001,2.5675,2.8166668,train
88,POINT (34.3280867 -1.1125095),1,21.641668,105.916664,27.516665,15.774999,1.7774998,2.5083332,train
89,POINT (34.8377534 0.9366649),1,18.075,103.333336,24.641665,11.5,1.4816666,1.9666667,train
90,POINT (35.89853636 -0.96993428),1,15.649999,68.75,22.291666,9.041666,1.2908334,2.4666667,train
91,POINT (37.6488487 -0.6801384),1,21.133333,72.0,26.508337,15.716667,1.7400001,2.908333,train
92,POINT (37.7230122 -3.0726432),1,21.625,69.166664,27.633331,15.625,1.8333334,2.875,train
93,POINT (35.66428712 -0.854850796),1,15.650001,87.75,22.175001,9.133332,1.2875,2.5333333,train
94,POINT (35.5881825 1.0551177),1,16.641666,90.166664,22.866667,10.408334,1.3291668,2.3416667,train
95,POINT (35.0520498 0.630612),1,18.374998,106.416664,24.816666,11.941667,1.4958334,2.425,train
96,POINT (35.8670144 -1.088047),1,17.216665,65.333336,24.066666,10.358333,1.3933333,2.783333,train
97,POINT (37.5884336 -2.894053569),1,20.241667,86.083336,26.391668,14.099999,1.6966667,2.9583333,train
98,POINT (34.9622034 0.9743511),1,18.433334,95.333336,25.083334,11.783333,1.5075,2.0333335,train
99,POINT (35.95504539 -1.089464671),1,17.408333,62.666668,24.166664,10.641666,1.3916665,2.7333333,train
100,POINT (34.9880713 1.0186541),1,18.324999,92.833336,25.0,11.641667,1.4908333,2.0416667,train
101,POINT (36.1189362 -0.2925258),1,17.225,68.5,24.474998,10.008333,1.3858333,2.4166667,train
102,POINT (36.7825261 -1.8546139),1,19.300001,47.083332,25.216667,13.375,1.5008334,2.9833333,train
103,POINT (37.235621 -0.5599069),1,19.8,101.416664,25.658335,13.966667,1.6191665,2.8083334,train
104,POINT (35.0534424 0.8097101),1,18.675001,97.666664,25.25,12.075,1.5141667,2.0166667,train
105,POINT (35.6008312 -0.9982082),1,16.766668,77.083336,23.625,9.941668,1.3583332,2.2333333,train
106,POINT (34.87029 0.99319),1,18.691666,97.833336,25.375,12.0,1.5291667,2.0416667,train
107,POINT (35.61245 0.95475),1,22.474998,63.916668,29.208334,15.708333,1.7883334,2.2333333,train
108,POINT (39.15319 -4.57847),1,26.324999,93.75,30.824997,21.808334,2.6299999,2.8916667,train
109,POINT (38.62883615925745 -1.609364951469936),0,25.324999,55.166668,30.066666,20.541668,2.1200001,2.6000001,train
110,POINT (34.811524536516814 3.175162360432576),0,24.949999,39.0,31.08333,18.816668,1.855,2.2916667,train
111,POINT (38.99170595633228 -1.684526508510906),0,26.333334,53.0,31.425001,21.266668,2.2316668,2.4583333,train
112,POINT (35.18987219563167 -0.490275993992729),0,18.691668,128.91667,25.033335,12.349999,1.4975,2.4499998,train
113,POINT (36.307229877567664 0.782175082717353),0,20.491667,64.583336,27.34167,13.674999,1.6075001,2.4333334,train
114,POINT (40.036711558716476 1.868020360042165),0,28.083334,28.416666,33.575,22.6,2.1216664,2.8,train
115,POINT (34.742602539847184 -1.006209187826895),0,18.975,137.66667,24.78333,13.166665,1.5308332,2.3833334,train
116,POINT (37.864109924310185 -1.927682138024295),0,23.083336,50.25,28.800001,17.366667,1.8791666,2.9916666,train
117,POINT (36.59260934497363 1.082164085263021),0,15.641667,58.0,22.308334,8.974999,1.3458333,2.325,train
118,POINT (38.86609037145221 -3.716895731766738),0,24.1,58.916668,29.050001,19.158335,2.2,2.8500001,train
119,POINT (35.22291983144663 -1.160754310063108),0,18.916666,87.833336,25.375,12.458333,1.4949999,2.55,train
120,POINT (39.65615417400305 1.309473160359484),0,27.966667,25.416666,33.333332,22.574999,2.1416667,2.5500002,train
121,POINT (34.95810352330441 0.979741378691561),0,18.55,95.5,25.216665,11.891667,1.5174999,2.075,train
122,POINT (36.59260934497363 1.082164085263021),0,15.641667,58.0,22.308334,8.974999,1.3458333,2.325,train
123,POINT (36.874447083090566 1.082202052192394),0,16.541666,56.25,22.35,10.75,1.4383334,2.25,train
124,POINT (40.72183378912621 -0.62412940595184),0,27.558334,33.833332,31.949999,23.199999,2.4158332,2.8166666,train
125,POINT (39.24268576226696 1.483297432902271),0,27.533335,25.0,33.000004,22.066666,2.1116664,2.4166667,train
126,POINT (38.3700720237691 -0.114083116525345),0,25.233332,36.583332,30.483335,19.983332,2.0999997,2.466667,train
127,POINT (40.83622907744233 0.295102504103248),0,28.533335,31.333334,33.925,23.166666,2.3666668,2.9083335,train
128,POINT (39.29736226612787 2.474908849875767),0,26.699999,26.916666,32.43333,21.0,2.0325,2.5583334,train
129,POINT (38.983986340723405 1.193907260800469),0,27.116667,23.833334,32.533333,21.75,2.1341667,2.2416668,train
130,POINT (36.81136734332854 -0.020054327224511),0,16.3,59.75,23.558334,9.058333,1.3733333,2.6666667,train
131,POINT (35.9053940895939 -1.054052355789324),0,16.608334,66.25,23.416666,9.816667,1.3449999,2.8166666,train
132,POINT (38.93649807084892 2.301293825012442),0,26.791666,26.25,32.46667,21.108334,2.0491667,2.5333333,train
133,POINT (38.581245415469425 1.98002899610388),0,26.975,25.666666,32.833332,21.1,2.0699997,2.216667,train
134,POINT (40.18649548203075 -1.21175287946578),0,27.383331,34.5,31.766665,23.008333,2.4566667,2.5666668,train
135,POINT (34.69623415051822 4.360648155969163),0,27.33333,42.083332,34.6,20.083332,2.1233332,2.0249999,train
136,POINT (39.91366205964067 3.331023956005519),0,25.233335,28.583334,30.608332,19.858332,1.9208332,2.7416666,train
137,POINT (40.48994536792006 2.473962136528435),0,26.799997,27.833334,32.13333,21.433332,2.0608332,2.7,train
138,POINT (38.444316615454255 2.626575421068225),0,25.866669,25.5,30.541666,21.166668,1.9791669,2.3416667,train
139,POINT (35.17701004589318 3.894285602973157),0,28.016668,28.5,35.266666,20.758333,2.0591667,2.2166667,train
140,POINT (39.6915636289898 -3.816333705199552),0,25.166666,94.0,29.074999,21.283333,2.4941666,3.075,train
141,POINT (37.32456091889922 -0.356827720774343),0,15.283334,153.83333,20.550001,10.008334,1.355,2.2083333,train
142,POINT (38.40076875212732 -1.15048192117722),0,24.425001,64.583336,29.475,19.358332,2.0491664,2.7250001,train
143,POINT (38.82822573158201 -2.65384410195314),0,25.583334,69.25,30.508333,20.658333,2.2175,2.5166667,train
144,POINT (38.27402175380916 2.683246443875587),0,25.624998,25.25,30.641668,20.591665,1.9474999,2.5166667,train
145,POINT (40.14712703134732 3.537282081092214),0,25.41667,26.083334,30.724998,20.108334,1.9441667,2.7083333,train
146,POINT (39.525752021714545 -1.22790276207063),0,27.158335,39.25,31.966665,22.366667,2.3416667,2.4416666,train
147,POINT (37.13767157420096 -2.576133520933345),0,21.916666,49.0,28.158333,15.649999,1.765,3.0666668,train
148,POINT (34.94773978634496 0.271776796557124),0,19.458334,155.75,25.333334,13.558333,1.5875001,2.5416667,train
149,POINT (40.1892299509279 0.722392182130216),0,28.550001,27.583334,33.9,23.208334,2.2641666,2.7083333,train
150,POINT (34.56790788139593 4.179270777422613),0,27.225004,41.666668,34.71667,19.716667,2.0941668,1.9666666,train
151,POINT (40.35781822280427 -2.318100906842404),0,27.116667,77.416664,30.841665,23.408335,2.5858333,3.1999998,train
152,POINT (39.166589225617145 2.756164423386857),0,26.216667,28.333334,31.816666,20.608332,1.9983333,2.6083333,train
153,POINT (40.88978674585403 0.320014358582371),0,28.633337,32.583332,34.158333,23.091667,2.3700001,2.9583333,train
154,POINT (34.90370489369681 0.361928130708038),0,19.825,152.08333,25.974998,13.683334,1.6141669,2.4083335,train
155,POINT (36.700667012569696 -0.878914203987431),0,13.433333,136.5,18.8,8.058334,1.2508334,2.3916667,train
156,POINT (36.317116694389156 2.7383818458319),0,28.366667,17.083334,35.05,21.708334,2.0300002,2.225,train
157,POINT (35.55811384768254 1.980800775435606),0,24.883333,40.083332,31.783333,18.025002,1.8925,2.3083332,train
158,POINT (38.613590208356705 -2.936871853998518),0,24.725,87.75,30.125002,19.366667,2.1383333,2.5666668,train
159,POINT (37.543107483556845 0.1426049761243),0,17.574999,112.583336,24.316664,10.849999,1.4300002,2.3666666,train
160,POINT (40.852644301216415 -1.883452238711659),0,27.233335,69.5,30.775,23.691668,2.7125003,3.8750002,train
161,POINT (39.407890208190665 -0.522680891037716),0,27.525,32.333332,32.65,22.4,2.2408333,2.5166667,train
162,POINT (37.60645966953616 -2.056051361458828),0,21.4,61.166668,27.016665,15.791667,1.7533332,2.9916668,train
163,POINT (37.75500486102962 3.103150206495342),0,26.283335,22.166666,31.733332,20.841667,1.9766665,2.3083332,train
164,POINT (35.882592322980365 -0.667267381836488),0,12.408333,90.666664,18.391668,6.4,1.125,2.3333333,train
165,POINT (37.75920993602869 3.123424751423059),0,26.183334,22.666666,31.658333,20.708332,1.9691666,2.3,train
166,POINT (39.33091861127134 1.77406195293177),0,27.641668,25.666666,33.525,21.758333,2.1025,2.4916668,train
167,POINT (39.73381467107084 0.921782878334652),0,28.025,26.25,33.516666,22.558334,2.1791666,2.575,train
168,POINT (36.51126085233317 2.473406351837999),0,25.766668,19.666666,32.066666,19.458334,1.8841667,2.5166667,train
169,POINT (38.4086536025825 -3.575449652231791),0,22.066668,60.916668,27.324999,16.833334,1.9616665,3.0249996,train
170,POINT (40.62977549849792 2.229616696571187),0,27.316666,28.416666,32.691666,21.958336,2.1175,2.7083333,train
171,POINT (36.793632726109244 2.372587590174266),0,23.441666,25.5,29.533333,17.349998,1.735,2.5583332,train
172,POINT (38.323925781210306 -1.338201899094031),0,23.933334,64.166664,28.933334,18.975,2.0066667,2.7,train
173,POINT (35.63340675382138 -0.66038094369955),0,14.591667,104.083336,20.725,8.4,1.2258334,2.1833332,train
174,POINT (40.97744120799042 -2.05802227593905),0,27.299997,68.333336,30.458334,24.150002,2.7583334,4.0833335,train
175,POINT (36.35707507472932 2.695205326321609),0,27.916666,16.666666,34.44167,21.408333,2.0008333,2.2583332,train
176,POINT (37.38035893863774 2.691748835938045),0,27.266668,21.416666,33.408337,21.116667,2.0291667,2.391667,train
177,POINT (38.76028110422647 3.117239404734634),0,25.991667,30.833334,31.425001,20.550001,1.9691666,2.525,train
178,POINT (39.63859767358933 3.030987865843251),0,25.816668,28.333334,31.191666,20.441664,1.9625,2.6833334,train
179,POINT (37.75219395154903 3.159993322449491),0,25.725,24.25,31.200003,20.25,1.9275001,2.3583333,train
180,POINT (40.05116413315412 0.767114429197582),0,28.366667,26.083334,33.666668,23.1,2.2383335,2.7166665,train
181,POINT (40.45246215777721 -0.502954428244279),0,27.816668,30.166666,32.391666,23.216667,2.38,2.7666667,train
182,POINT (39.30494330411361 -3.122555069431555),0,25.716665,64.0,30.583334,20.866667,2.3174999,2.5333333,train
183,POINT (40.67573553177128 2.969689560796065),0,26.725,26.5,32.26667,21.199999,2.0458333,2.825,train
184,POINT (40.13656740725266 0.634113544820075),0,28.333334,27.083334,33.741665,22.958334,2.2466667,2.6833332,train
185,POINT (38.67861816415323 0.304847314166197),0,25.349998,34.833332,31.041666,19.65,2.045,2.25,train
186,POINT (40.515860841841175 -0.50247312810768),0,27.75,31.75,32.28333,23.224998,2.3866665,2.7250001,train
187,POINT (35.97285940389808 1.051865765736411),0,22.45833,49.666668,29.258333,15.649999,1.7624999,2.6416667,train
188,POINT (37.06653982436452 -2.440366702572875),0,21.375,48.833332,27.141665,15.608333,1.7183332,3.0833333,train
189,POINT (39.14596831961426 -4.375502367601478),0,25.641668,87.416664,30.291666,20.975,2.5125,2.6000001,train
190,POINT (38.474430205593436 1.545458911971358),0,26.85,26.25,32.708332,21.0,2.0774999,2.2333336,train
191,POINT (36.8738017374794 0.899734358843995),0,17.116667,59.75,23.533333,10.691667,1.4466668,2.3666666,train
192,POINT (39.58158848445134 -3.671300135343832),0,24.674997,79.333336,28.925003,20.45,2.4141667,2.7833335,train
193,POINT (37.734191612293074 3.060017231582496),0,26.474998,20.916666,31.858332,21.141666,1.9949999,2.425,train
194,POINT (35.67266364149933 -0.977877579458102),0,16.65,78.916664,23.416666,9.891667,1.3566667,2.7166665,train
195,POINT (37.26031557122623 -1.392885082624358),0,19.191668,64.083336,24.741667,13.633332,1.5491667,2.8416665,train
196,POINT (37.8827653157295 2.94947840479684),0,26.599998,19.583334,31.858332,21.333334,2.0116665,2.45,train
197,POINT (37.92443058073732 3.384138538008808),0,24.791664,30.416666,30.424997,19.175,1.8725001,2.3750002,train
198,POINT (36.85708642535144 3.98752025365338),0,26.758333,24.666666,32.891666,20.583334,1.9825001,2.225,train
199,POINT (38.39697954880331 -3.191971548584052),0,23.116667,66.5,28.258331,17.966667,2.0208333,2.5000002,train
200,POINT (38.36889963538336 0.417344327517531),0,24.491667,38.5,30.008333,18.95,1.9783334,2.4916666,train
201,POINT (39.9827818680161 1.958158620958789),0,27.958334,28.083334,33.391666,22.491667,2.1108332,2.8,train
202,POINT (39.444575493543404 -0.271716602917515),0,28.208334,28.5,33.416664,23.0,2.2775,2.45,train
203,POINT (37.085282163302296 1.445799583234302),0,23.491667,36.25,30.0,16.983332,1.8258333,2.5166667,train
204,POINT (40.349855263509 -1.22069481131574),0,27.424997,37.666668,31.841665,23.016665,2.4750001,2.6750002,train
205,POINT (39.495780580836005 -3.275340949826176),0,25.199999,62.416668,29.533335,20.824999,2.3675,2.6666667,train
206,POINT (35.11195517025808 -1.583267460319968),0,19.891668,81.166664,26.241669,13.541667,1.5666667,2.6166668,train
207,POINT (35.20933898788183 0.821796968039426),0,17.708334,84.833336,24.308332,11.108334,1.4208335,2.0666668,train
208,POINT (36.589762537380025 -0.733359156646077),0,12.458333,92.5,18.766666,6.1583333,1.1875,2.3416667,train
209,POINT (40.33398093030923 3.457621558275828),0,25.708334,25.583334,31.366667,20.074999,1.9658335,2.7166665,train
210,POINT (35.02156115219148 -0.75084136943611),0,17.966665,131.41667,24.083334,11.875001,1.4499999,2.4666667,train
211,POINT (40.05668608595839 -0.179719498386571),0,28.35,28.25,33.491673,23.233332,2.3208332,2.575,train
212,POINT (35.15204388150092 3.851945642013558),0,27.808334,29.166666,34.875004,20.75,2.0375001,2.2333333,train
213,POINT (40.44952332449888 1.556367625175354),0,28.424995,28.916666,33.96667,22.883333,2.2066667,2.875,train
214,POINT (37.34536782173973 1.400472555061727),0,22.583334,40.166668,28.20833,16.958334,1.8041669,2.3583333,train
215,POINT (38.40969783181932 -1.216805617143789),0,24.291666,64.583336,29.25,19.341665,2.0400002,2.675,train
216,POINT (39.56235396883067 1.918278048816251),0,27.650002,26.833334,33.391666,21.908335,2.0975,2.5833333,train
217,POINT (35.293475222116676 -0.41726538977944),0,17.3,149.5,23.25,11.349999,1.3683333,2.4583333,train
218,POINT (40.791546987064415 -0.626685434876013),0,27.583334,33.416668,31.949999,23.199999,2.4258335,2.841667,train
219,POINT (41.375098971050306 -1.424225999231396),0,26.916664,53.583332,30.375,23.441668,2.6708333,3.2833335,train
220,POINT (34.61517906695207 3.965219635718642),0,27.066666,39.416668,34.433334,19.691668,2.0483332,1.9999999,train
221,POINT (37.04299263490016 -2.388236211951849),0,21.366667,48.583332,27.183332,15.533336,1.7133331,3.0333335,train
222,POINT (37.12853148691694 -0.382658581058027),0,16.491667,110.25,22.441668,10.55,1.3916665,2.5833333,train
223,POINT (38.42022832973129 -3.581998200135609),0,22.033333,61.916668,27.233335,16.8,1.9574999,3.0416667,train
224,POINT (40.60302920838992 4.088517897041577),0,24.050001,26.0,29.633333,18.424997,1.8616667,2.4416666,train
225,POINT (34.88059757363161 1.188000490976235),0,18.566666,87.75,25.324999,11.841666,1.4958333,2.0333335,train
226,POINT (35.42429678112429 -1.299737760918441),0,18.133333,76.25,24.441666,11.808333,1.4358333,2.525,train
227,POINT (39.70596112696881 -1.980723733229541),0,26.883333,51.5,31.266668,22.483332,2.4075,2.3750002,train
228,POINT (35.64548701506135 3.154587074803998),0,29.316668,19.666666,36.19167,22.424997,2.0316668,2.2166665,train
229,POINT (35.644715964098985 1.270689188479553),0,22.808332,59.333332,29.366669,16.241667,1.7966666,2.358333,train
230,POINT (40.28314927768015 0.49484829169961),0,28.208334,27.833334,33.44167,22.975,2.2641666,2.8083332,train
231,POINT (38.20664124862464 -2.259789496283671),0,23.266665,52.25,28.400002,18.175001,1.9566666,2.7333333,train
232,POINT (40.16887946525301 1.69541574126796),0,28.325003,28.583334,33.75,22.891665,2.1558332,2.8499997,train
233,POINT (38.75989673346953 -1.983542019613731),0,25.541666,54.333332,30.316668,20.783335,2.174167,2.525,train
234,POINT (34.90651383178047 0.995028242264419),0,18.783335,96.833336,25.466667,12.083333,1.5358335,2.091667,train
235,POINT (38.2236886890302 -3.225785550526752),0,22.516668,57.666668,27.883337,17.191666,1.9616665,2.7916667,train
236,POINT (34.94507107627716 4.052600138554202),0,27.75,34.166668,35.149998,20.341667,2.0958335,2.1,train
237,POINT (36.38939940726036 2.410132863294718),0,23.858332,26.583334,30.391668,17.358332,1.7275001,2.2166667,train
238,POINT (38.71525805091136 -3.753409200519114),0,23.641668,59.416668,28.633333,18.658335,2.1416667,2.8666666,train
239,POINT (38.242971551382574 -1.304149373847702),0,23.966665,61.25,29.03333,18.866667,2.0091665,2.625,train
240,POINT (38.787010758776155 -0.742190659654361),0,25.216667,45.166668,30.116667,20.291666,2.1083333,2.5,train
241,POINT (39.23263652817946 -2.222106066553112),0,26.449999,57.0,31.383333,21.491667,2.2949998,2.4750001,train
242,POINT (37.9790812934662 -1.931865704297672),0,22.958334,48.916668,28.216665,17.691668,1.89,2.8999999,train
243,POINT (40.18378286094371 3.65320881301182),0,25.233332,25.833334,30.683334,19.775,1.9324999,2.675,train
244,POINT (37.26381328762682 -2.224288405104701),0,21.383331,51.916668,27.308332,15.466666,1.7183334,3.125,train
245,POINT (37.738041116574756 -2.856416601207709),0,21.466667,67.25,27.533333,15.441666,1.7966666,2.8833332,train
246,POINT (38.87157861604622 -0.65797392646376),0,25.574999,40.666668,30.550001,20.6,2.1291664,2.408333,train
247,POINT (38.12863196972557 -2.162181912902058),0,23.625,49.833332,29.033333,18.233335,1.9766668,2.7833335,train
248,POINT (35.671342066664806 3.986610458241342),0,26.5,27.75,32.691666,20.341665,1.9074999,2.0916665,train
249,POINT (35.85992577264449 -0.876209930275008),0,14.875,79.333336,20.941668,8.825,1.2591666,2.408333,train
250,POINT (36.08554314177171 1.739136662064411),0,26.391665,31.416666,33.575,19.199999,1.9758334,2.1666667,train
251,POINT (38.72837127689307 -1.60855708715192),0,25.691664,54.666668,30.408335,20.949999,2.1616666,2.5583334,train
252,POINT (39.70807040767778 -0.018756899537357),0,28.049997,26.75,33.3,22.825003,2.2483335,2.5,train
253,POINT (37.59199839054975 -1.64923448878491),0,21.2,62.333332,26.533335,15.849999,1.7358335,2.8916667,train
