,geometry,class,temperature_2m_min,temperature_2m,temperature_2m_max,total_precipitation_sum,surface_pressure,u_component_of_wind_10m,total_evaporation_sum,v_component_of_wind_10m,dewpoint_temperature_2m,volumetric_soil_water_layer_1,soil_temperature_level_1,split
179,POINT (36.826435072479775 2.385027079337329),0,293.70630264282227,300.13258453325454,307.06010182698566,0.023726119269009718,91580.23192770228,-3.539907598371804,-0.022812312268393323,0.9573385344141683,287.3900834414728,0.04237149953434066,306.3687185766994,train
180,POINT (34.23928705421556 0.606362816780677),0,288.40493890974255,294.6908984518425,301.92768647935657,0.18305985440429015,87735.80515840826,-0.08652441452696286,-0.09254560283928488,-0.017872867689785604,289.88188477327293,0.3568842325879491,295.3726624968441,train
181,POINT (37.14982857476281 2.870117332761871),0,294.5371102227105,301.3626521148907,308.303427696228,0.014718652829438073,93686.283917878,-4.6054370054000335,-0.014158388179364718,3.147742890309484,287.60913020239985,0.0606908005503816,306.23277067387994,train
182,POINT (37.634918828187345 -2.6275722060496),0,288.8828918668959,295.49494808311994,303.51049349043103,0.04308182453562116,88755.17407769951,-1.784203854745872,-0.042325294699468136,0.7334742206535976,287.22745509195835,0.15665162860805448,298.87465762647344,train
183,POINT (39.00934121289021 -2.465875454908087),0,294.49057875739203,300.0224747904333,308.13090833028156,0.03163636943771735,98030.7846044889,-1.3690286454558933,-0.030918368144840416,2.4954539720058224,291.778832361183,0.1403012540488751,302.9178971346665,train
184,POINT (35.85625456563069 3.193510835044898),0,296.51842212677,302.8304555596902,308.7064923180474,0.025755355726837736,95750.88804758289,-4.167800257603258,-0.025408222055476572,1.1467183161646888,289.7585766670469,0.04183209369069363,306.73842623285594,train
185,POINT (41.03055060215914 -1.57654332362976),0,295.6461287604438,300.16174129326754,307.020594490899,0.06154651129857661,100762.24013784152,-0.9429007626455704,-0.057435416622966945,1.9354813456557112,294.43642763764973,0.20454632244080523,301.4835306783452,train
186,POINT (36.01795131677221 -1.091453070205219),0,283.665075302124,290.51333928542635,298.1326101091173,0.0823455872245063,80281.00198294676,-1.7094164296720564,-0.07334178667386165,0.8577943067345631,284.08117052061317,0.23888079707074386,292.3176933090318,train
187,POINT (37.95831233047038 -3.67860108846944),0,290.0781937705146,296.3735343240078,304.61040051778156,0.05381985512904951,92309.48338138378,-1.2943950780468567,-0.052295272755954,0.7965647785320664,289.73429186555256,0.17143171447987904,299.4393213190702,train
188,POINT (39.171037964031726 -2.546723830478843),0,294.7633754942152,300.1313319332948,308.05269474453394,0.03250981305654806,98680.26380048771,-1.3328065894038188,-0.03190496920271673,2.655114107832641,292.3307359292818,0.15556544864705993,303.90902332379625,train
189,POINT (39.49443146631476 -1.414846572488247),0,295.0708589553833,300.8492556500293,308.7561945385403,0.02705413193370861,99188.74160829122,-1.2946906900619908,-0.02693566566772966,2.901093292889657,292.2113907108326,0.14893497640646636,304.26262015467296,train
190,POINT (35.04777080992313 -1.414846572488247),0,286.5793211195204,294.0402673784557,302.938853263855,0.06968376135899917,84137.76146481183,-1.2575605398578569,-0.06675268376582405,-0.10339250787720837,285.48600990940946,0.3363562471236111,294.9296451264789,train
191,POINT (39.57527984188552 2.950965708332628),0,292.9446545706855,299.5453977085525,306.721987300449,0.03948226169818933,94678.71735758122,-1.7189146676426503,-0.038491592425594315,2.2115964292366974,288.716615954472,0.13758119297825827,302.38238668945394,train
192,POINT (34.88607405878161 0.929756319063705),0,284.9757678773668,291.4375817799551,299.0193634033203,0.07757602587788598,81505.3559557681,-1.0510948006707743,-0.06894046777031487,-0.8312095084605342,284.04262961210844,0.36969850238670954,292.61387171337367,train
193,POINT (35.20946756106464 -0.121272563356135),0,286.6358451843262,294.3896958761511,303.4651459587945,0.14539864728880553,86252.20557877302,-0.5414977105863346,-0.11076629771074901,-0.2521575440963511,287.40366286964513,0.2901189381374272,294.7428574783779,train
194,POINT (38.524250959465675 2.142481952625058),0,295.01175138685437,301.5589022350025,308.6199076970418,0.030859989499376503,97056.25759955986,-2.6130492488654165,-0.030061067457103893,2.9698108033282877,289.5882314397684,0.16529037498396543,305.3316369012034,train
195,POINT (39.65612821745627 -2.950965708332628),0,294.45328362782794,299.3479398051098,306.5423695246379,0.05367718473730116,99697.03103310021,-1.0174916291001361,-0.0531359473696082,2.0403587727337396,293.9749011208965,0.10678059201596783,301.75272323063155,train
196,POINT (35.45201268777691 0.848907943492947),0,284.7813427183363,290.8589114418851,297.6924908955892,0.2294323508237729,79523.14630006586,-0.8291084910999432,-0.10622214534992559,-0.36127228696568214,283.75113482924075,0.3861356148629831,292.2610111024688,train
197,POINT (34.7243773076401 3.031814083903384),0,290.9170858595106,298.3914205491712,306.0805237028334,0.06393546220154527,89785.88542853094,-1.7681674915767784,-0.06311725396921651,-0.23606199223848565,287.93628348324154,0.10842487747451923,301.0992754178662,train
198,POINT (35.12861918549388 2.465875454908086),0,291.7730328241984,298.65999143532514,306.0001913706462,0.04837343481919132,89625.44152266117,-1.2156698375529964,-0.0478979465422324,-0.4482033853335757,287.0905662259164,0.08757833171715143,302.43712205900914,train
199,POINT (35.20946756106464 3.516904337327926),0,294.3823068406847,301.4066036271485,308.4159116744995,0.030217511499003855,93523.26535029116,-3.111895652539144,-0.029240665317047387,1.0620317453504888,288.34352318455535,0.0490522384570939,305.17816718317005,train
200,POINT (36.74558669690902 -0.848907943492948),0,280.20223850674097,287.10068256457225,294.2337248060438,0.10876125466938776,76787.1843245936,-1.0047017487268968,-0.09163063620346495,0.10088285301690177,283.0515841578975,0.33302026548075175,287.98497901171135,train
201,POINT (39.00934121289021 -4.24453971746474),0,293.7023852666219,298.2652480805702,305.18985695309107,0.06880923130064504,98484.60148899717,-0.8047325195184402,-0.06333547619740582,1.5501165083754782,293.48728354106123,0.25272561415806266,300.0920547467797,train
202,POINT (37.14982857476281 -0.444666065639163),0,281.85376739501953,289.1548499359119,296.06908173031275,0.15678129104308913,81719.24803964837,-0.28198793931766925,-0.09727733727777377,0.9116437562939296,285.60595960554923,0.4303433434623742,289.9571316168102,train
203,POINT (40.30291522202233 1.738240074771274),0,295.3561103608873,301.7194067275905,308.9096096886529,0.026816419297118605,98445.40335373794,-1.7756896954804684,-0.025953022970093623,3.0262416190447077,290.67956678063126,0.1467862916135559,304.647781714804,train
204,POINT (39.979521719739296 2.385027079337329),0,294.3250961303711,300.60182065213274,307.6208978229099,0.032189826400653807,96647.23163692512,-1.6189201599818572,-0.031231354100681428,2.6172273298868753,289.8057427045103,0.14943859732490625,303.01502872515135,train
205,POINT (35.45201268777691 0.848907943492947),0,284.7813427183363,290.8589114418851,297.6924908955892,0.2294323508237729,79523.14630006586,-0.8291084910999432,-0.10622214534992559,-0.36127228696568214,283.75113482924075,0.3861356148629831,292.2610111024688,train
206,POINT (34.32013542978631 -0.202120938926893),0,292.17770788404675,296.4187726850226,301.9764011171129,0.11361045139149788,88039.40362243485,0.17715827723556252,-0.10338911652797833,0.18231963343910487,291.13300917468104,0.3062156471490896,298.01688833145977,train
207,POINT (35.371164312206155 -0.121272563356135),0,284.1498437457615,290.319006414201,298.2819595336914,0.25562311881978605,79788.86811656704,-0.8373264783822474,-0.10804427306478222,-0.22429265290424924,284.910517144388,0.42383496561265893,292.1996052631457,train
208,POINT (35.53286106334767 -1.010604694634462),0,284.7136416965061,291.2036188706846,299.07868152194555,0.08410156856840811,80315.41136404757,-1.8382600167113006,-0.07268145846642761,0.5513896469545725,283.73396472319996,0.3412034081255621,293.2771404635268,train
209,POINT (37.14982857476281 -1.33399819691749),0,286.60983604855005,293.0569157749771,300.79388268788654,0.05999654689008291,85181.28655710659,-1.5712040238997618,-0.05607211221164713,-0.27219895674518907,286.22476127464404,0.3293050095544109,295.3395178067724,train
210,POINT (38.68594771060719 0.363817690068406),0,294.2011439005534,300.3163485852713,307.8185405731201,0.032586965784754646,96077.91453766519,-1.3303589480179556,-0.03221309893868036,3.161849036659783,289.9220312668791,0.14786167179987444,303.412542657177,train
211,POINT (40.868853851017626 1.333998196917489),0,296.00788497924805,302.3570868964249,309.9667326609294,0.024249736190994204,99659.03667326969,-1.6697635243644906,-0.023418500353323504,3.1241793745449726,291.44370072495144,0.15641243063467816,306.2168733397091,train
212,POINT (36.66473832133826 -0.768059567922191),0,280.20223850674097,287.10068256457225,294.2337248060438,0.10876125466938776,76787.1843245936,-1.0047017487268968,-0.09163063620346495,0.10088285301690177,283.0515841578975,0.33302026548075175,287.98497901171135,train
213,POINT (39.251886339602486 -0.444666065639163),0,294.5602795283,300.59178320808695,308.3020484712389,0.026015573256041893,97557.49155071362,-1.3596493458186627,-0.025316268923537184,3.2262874914938346,290.88213484041626,0.13742068891903825,303.63592691213114,train
214,POINT (35.20946756106464 4.487084844177009),0,294.9390392303467,301.8542765338106,308.83133623335095,0.04675543445091409,93771.1147618627,-2.522397484969069,-0.04555643714653949,1.2472327915786936,288.6021303086349,0.11246586600063832,304.76496947065124,train
215,POINT (35.53286106334767 2.142481952625058),0,292.5645277235243,300.4357376966889,308.34497261047363,0.07164162844658854,92556.44009043003,-0.7746617084705787,-0.05415571830882174,-0.20428694098598962,288.589129242431,0.09443742380581642,303.64211544632565,train
216,POINT (38.443402583894915 -4.082842966323225),0,290.29628541734485,296.6247779268322,304.7926490571764,0.053205202615419646,93496.20456246742,-1.429979880320796,-0.05103009122346217,0.7551540528535017,290.5284953274435,0.19159916179655906,299.30843663401976,train
217,POINT (37.06898019919205 1.819088450342031),0,288.7762065463596,294.5287349461631,301.4644840028551,0.03721951498992869,84992.12667339286,-1.955406648712084,-0.034248265036795705,0.6360284073989082,285.05078077930375,0.15484737737957016,298.79273939085147,train
218,POINT (34.96692243435237 -0.929756319063705),0,284.60385460323755,291.15087812059846,298.90377288394507,0.13921260944703515,81350.67307747457,-0.8767887713742611,-0.09728196203812128,0.17160020106558682,285.78704890255136,0.4292785337926658,291.8980850724939,train
219,POINT (37.715767203758105 -2.708420581620357),0,289.1306487189399,295.81766307576686,303.87326929304334,0.039589289805865575,89639.35449776977,-1.6220156678659736,-0.03893758004091473,1.172924153421188,287.71441032517566,0.142955719765208,299.3044904220108,train
220,POINT (36.74558669690902 0.040424187785378),0,282.7452274958293,290.222458057436,297.99106131659613,0.061799745046754305,79652.93542016874,-0.9411202714944387,-0.05946143014201274,0.3216920758130575,282.8391847910875,0.29221587105419256,292.14737031160917,train
221,POINT (40.788005475446866 -0.768059567922191),0,295.6439462237888,300.81069200578423,308.53518284691705,0.032573777325775516,100008.34185833177,-1.2035136064482872,-0.03202222274719841,2.6204698180286488,293.28631919227234,0.12920678728373292,304.12469306152707,train
