temperature_2m_min,temperature_2m,temperature_2m_max,total_precipitation_sum,surface_pressure,u_component_of_wind_10m,total_evaporation_sum,v_component_of_wind_10m,dewpoint_temperature_2m,volumetric_soil_water_layer_1,soil_temperature_level_1
276.83242342207166,281.31517615376845,287.68305587768555,0.0021972015318105,67056.97017361366,-5.55619623118232,-0.1408365396782755,-2.0108848310286,278.4701099436614,0.018438971018346,285.22525182381435
279.4380531708399,284.11530175284656,290.6336273749669,0.12617682039738604,71335.23685383463,-4.758576723285464,-0.1247622237618391,-0.7556894701975649,280.6375556663663,0.07617782931719343,288.2544131553685
282.0436829196082,286.9154273519247,293.58419887224835,0.2501564392629616,75613.5035340556,-3.960957215388608,-0.10868790784540268,0.4995058906334702,282.8050013890713,0.13391668761604084,291.2835744869227
284.6493126683765,289.71555295100285,296.5347703695297,0.3741360581285372,79891.77021427656,-3.163337707491752,-0.09261359192896626,1.7547012514645055,284.9724471117763,0.19165554591488826,294.3127358184769
287.2549424171448,292.51567855008096,299.48534186681115,0.4981156769941127,84170.03689449753,-2.365718199594896,-0.07653927601252986,3.0098966122955404,287.13989283448126,0.24939440421373568,297.34189715003106
289.860572165913,295.3158041491591,302.4359133640925,0.6220952958596881,88448.3035747185,-1.5680986916980397,-0.06046496009609345,4.265091973126575,289.3073385571862,0.3071332625125831,300.37105848158524
292.46620191468133,298.11592974823725,305.3864848613739,0.7460749147252638,92726.57025493946,-0.770479183801184,-0.04439064417965703,5.5202873339576115,291.4747842798912,0.36487212081143056,303.4002198131394
295.07183166344964,300.91605534731536,308.33705635865533,0.8700545335908393,97004.83693516043,0.02714032409567224,-0.028316328263220614,6.775482694788646,293.6422300025962,0.422610979110278,306.4293811446936
297.6774614122179,303.7161809463935,311.2876278559367,0.9940341524564148,101283.1036153814,0.8247598319925288,-0.0122420123467842,8.030678055619681,295.80967572530113,0.4803498374091254,309.45854247624777
