,geometry,class,tavg,prec,tmax,tmin,vapr,wind
509,POINT (37.012392049653585 -2.111672286395037),0,19.366667,45.333332,24.741667,14.0,1.5741667,2.9833333
510,POINT (36.4761390411316 -2.311832303445233),0,20.291668,55.25,25.550001,15.041668,1.5508332,2.6916666
511,POINT (36.45475608561155 -1.671058136608563),0,21.516668,46.75,27.074999,15.941667,1.6583333,3.1000001
512,POINT (37.09902674695047 -2.685811049441091),0,21.958334,49.75,28.458334,15.475001,1.7658334,3.166667
513,POINT (37.74476928438288 -2.631319696851091),0,21.775,55.75,27.816668,15.725001,1.8125001,2.8166666
514,POINT (37.048303991218006 -1.950475539079239),0,19.858332,41.75,25.425001,14.274999,1.6075001,3.05
515,POINT (37.430087632292185 -2.1462142561984),0,21.633333,56.083332,27.516668,15.758332,1.7633333,3.0083334
516,POINT (36.34982017907475 -2.234197770874531),0,23.15,34.833332,28.824999,17.483335,1.7550001,2.875
517,POINT (37.01247810373072 -2.429148076321483),0,20.741667,59.0,26.275002,15.183333,1.6641666,2.4499998
518,POINT (36.39252520033142 -1.652025021464564),0,22.533333,44.5,28.316666,16.758333,1.7241668,3.041667
519,POINT (36.94859393919657 -2.496008762439446),0,21.608335,47.916668,27.358332,15.833333,1.7133332,3.0833337
520,POINT (37.399628598477626 -2.686695668846846),0,21.808334,60.083332,28.383333,15.241666,1.7808334,2.95
521,POINT (36.36598014511558 -2.049115922409284),0,23.949999,32.666668,29.750002,18.141666,1.8283335,2.8000002
522,POINT (37.418868544674986 -2.378659441449198),0,21.6,53.5,27.28333,15.908333,1.7708334,3.0166667
523,POINT (37.302737575850145 -2.066129612912551),0,21.0,53.5,26.70833,15.25,1.6999998,3.0916665
524,POINT (37.09736489036383 -2.428452698358239),0,21.475,49.333332,27.358335,15.608334,1.7258334,3.1166668
525,POINT (36.7236283941486 -1.566132985681064),0,19.866667,72.333336,26.1,13.624999,1.4433333,2.925
526,POINT (37.55308953752979 -2.130157309672608),0,21.916664,55.666668,27.816668,16.033335,1.8016666,2.9916666
527,POINT (37.853706167006315 -3.107474474909388),0,22.833334,53.666668,29.024996,16.666666,1.9200001,2.9833333
528,POINT (37.8272785905371 -2.880820835096068),0,22.466667,56.583332,28.599998,16.366667,1.8749999,3.1249998
529,POINT (36.94385146446495 -2.038678783744935),0,18.858332,48.0,24.375,13.333333,1.5258335,2.9916666
530,POINT (36.52800293034634 -1.727973648026214),0,21.78333,43.25,27.800001,15.741666,1.6691667,3.0166667
531,POINT (36.47504345643737 -1.679503096799673),0,21.925001,44.166668,27.75,16.125002,1.6958332,3.0500002
532,POINT (34.39582837282605 0.221602581331555),0,21.949999,149.91667,27.974998,15.95,1.8316666,2.4833333
533,POINT (34.517897905589194 0.36994583303516),0,21.799997,146.16667,28.016665,15.566666,1.8091666,2.4416668
534,POINT (34.85431072199035 0.492887698877622),0,20.241667,148.75,26.541666,13.958332,1.6516666,2.4250002
535,POINT (34.558384626509906 0.207719049321511),0,21.35,153.66667,27.341665,15.333332,1.7524999,2.5416667
536,POINT (34.79679725983273 0.189836018278884),0,20.35,156.58333,26.433334,14.275001,1.6616668,2.425
537,POINT (34.39414864083772 0.299532234525239),0,21.941668,153.16667,28.058334,15.833333,1.8325,2.4583335
538,POINT (34.55939318922811 0.129965862843534),0,21.249998,153.66667,27.241669,15.224998,1.735,2.5166667
539,POINT (34.71518687323664 0.351851647103837),0,20.425,157.91667,26.60833,14.241666,1.6825,2.4083335
540,POINT (34.46214481695972 0.343332580760712),0,21.916666,149.91667,28.083334,15.741668,1.8208332,2.4750001
541,POINT (34.81573883270999 0.283001277463385),0,19.933332,161.41667,26.058332,13.825,1.6424999,2.3666668
542,POINT (34.626325394462334 0.208754867662618),0,20.699999,154.58333,26.733335,14.691667,1.6933335,2.3666666
543,POINT (34.936727612696956 0.388045963563018),0,19.391668,148.08333,25.616669,13.200001,1.5783334,2.4750001
544,POINT (34.79254872177603 0.53864382589654),0,20.449999,145.16667,26.741663,14.150001,1.6725001,2.3166668
545,POINT (34.62146304197871 0.382700427494017),0,21.366667,146.75,27.6,15.150001,1.7616668,2.4750001
546,POINT (34.71837176505356 0.51054459833205),0,20.816666,141.83333,27.083334,14.566667,1.7149998,2.2916667
547,POINT (34.601994395083636 0.380935320458012),0,21.4,146.66667,27.641668,15.1916685,1.7666669,2.45
548,POINT (34.43695532699739 0.353052718548559),0,21.733332,153.66667,27.891668,15.616666,1.8108333,2.475
549,POINT (34.85529638007398 0.556211616860121),0,19.566668,137.0,25.816666,13.358333,1.5891666,2.2749999
550,POINT (34.619637090783904 0.174158002053539),0,20.816668,155.33333,26.874998,14.791665,1.6983333,2.4583333
551,POINT (34.85042657082237 0.200248098541228),0,20.0,156.58333,25.975,14.0,1.6358333,2.3500001
552,POINT (34.47809717281647 0.376742465935162),0,21.716665,150.33333,27.933332,15.533333,1.8033333,2.5083332
553,POINT (34.50406185408197 0.160604270870657),0,21.258331,155.5,27.233335,15.3083315,1.7483335,2.5249999
554,POINT (34.89071312338739 0.44439161626186),0,19.766665,150.16667,26.033333,13.508334,1.6083335,2.4666667
555,POINT (34.608969638421904 0.400562429645196),0,21.525002,143.16667,27.75,15.3,1.7758335,2.3999999
556,POINT (34.519911606304596 0.320403324831166),0,21.433334,152.91667,27.6,15.283332,1.7733335,2.4750001
557,POINT (34.509390983583074 0.340434113663336),0,21.633333,150.58333,27.816666,15.441667,1.7933332,2.5333333
558,POINT (34.7431642225143 0.462673999327788),0,20.375,154.0,26.616667,14.133334,1.6675,2.3333333
559,POINT (34.696756579428246 0.499502216207237),0,20.925,139.08333,27.166664,14.725001,1.7266666,2.25
560,POINT (34.4685652922411 0.125461385826396),0,21.3,154.75,27.258333,15.341666,1.755,2.5333335
561,POINT (34.790381544180526 0.532084502779862),0,20.508333,145.5,26.816668,14.216667,1.6783334,2.3166666
562,POINT (34.528803937419354 0.155844920895743),0,21.258331,154.41667,27.258333,15.283332,1.7433333,2.5583332
563,POINT (34.59645930887573 0.157878519133173),0,21.124998,153.16667,27.183334,15.091667,1.7258333,2.5583332
564,POINT (34.529309549940336 0.310144471300687),0,21.558334,151.16667,27.700003,15.400001,1.7816668,2.4083335
565,POINT (34.68349830067553 0.187077365952712),0,20.550001,157.75,26.616667,14.491668,1.6766667,2.3999999
566,POINT (34.85535884654072 0.267760235815159),0,19.775,158.66667,25.733332,13.816667,1.6241666,2.375
567,POINT (34.53374734785623 0.361941663565577),0,21.683334,147.25,27.891668,15.466667,1.7966665,2.4666665
568,POINT (34.36824711034124 0.453732363432886),0,22.141668,140.66667,28.191668,16.074999,1.8641669,2.3166666
569,POINT (34.52036027937575 0.444459755171243),0,21.416664,145.58333,27.583334,15.266667,1.7733334,2.3916667
570,POINT (34.68525779428036 0.454837498956341),0,20.966665,145.41667,27.199999,14.750001,1.7258333,2.3666668
571,POINT (34.65577979896993 0.286177784929742),0,21.108335,151.25,27.308332,14.924999,1.735,2.3833334
572,POINT (34.565578576714714 0.18800867022483),0,21.083334,155.16667,27.091667,15.083333,1.7283334,2.5166664
573,POINT (34.49306346683382 0.46298222477632),0,21.608332,140.66667,27.725,15.500001,1.7991667,2.283333
574,POINT (34.62928329997664 0.193798373189116),0,20.683332,155.91667,26.725,14.691667,1.6900002,2.4416666
575,POINT (34.920015461160425 0.330871177396836),0,19.824999,155.83333,25.941666,13.724999,1.6150001,2.516667
576,POINT (34.8765445174916 0.407295183723591),0,19.866667,153.75,26.075003,13.641666,1.6166668,2.4833333
577,POINT (34.56886005992447 0.447355520187267),0,21.54167,141.58333,27.775,15.325,1.7816668,2.4
578,POINT (34.451802697849374 0.459748781173956),0,21.883331,141.91667,27.999998,15.800002,1.8275,2.3166668
579,POINT (34.62178079007089 0.243817775458554),0,21.09167,153.33333,27.125,15.041667,1.7325,2.4166667
580,POINT (34.441654959121195 0.156002461888571),0,21.741667,150.66667,27.699999,15.75,1.8008331,2.4666667
581,POINT (34.70349807322134 0.21320904729141),0,20.650002,156.66667,26.708334,14.5666685,1.6883335,2.4166667
582,POINT (34.88470581201286 0.413727000252887),0,19.866667,154.08333,26.116669,13.608334,1.6166668,2.466667
583,POINT (34.37689145449757 0.45913624710754),0,22.108335,142.5,28.158335,16.058334,1.8591667,2.3916667
584,POINT (34.58304347928226 0.269164435415027),0,21.583334,148.83333,27.683334,15.466666,1.7791668,2.4333332
585,POINT (34.70664134857356 0.279517789279919),0,20.725,156.83333,26.883333,14.5666685,1.7008332,2.4916666
586,POINT (34.89343928626235 0.476046521144254),0,19.583332,143.75,25.833334,13.349999,1.6016668,2.3666666
587,POINT (34.92598039368609 0.343276985326079),0,19.633333,153.5,25.733332,13.541667,1.6008334,2.6083333
588,POINT (34.86027829333311 0.426909499529871),0,19.708332,153.66667,25.933334,13.474999,1.5966667,2.5249999
589,POINT (34.753799819755706 0.475694988766635),0,20.449999,149.83333,26.716665,14.208335,1.6766667,2.2499998
590,POINT (34.73482424549081 0.341354811923851),0,20.533335,155.66667,26.708334,14.325001,1.6916667,2.3666666
591,POINT (34.758830745261754 0.400533691167015),0,20.333334,158.5,26.558334,14.091667,1.6666666,2.4583333
592,POINT (34.72642551169281 0.273044948054147),0,20.241667,162.75,26.341667,14.133334,1.6641668,2.4749997
593,POINT (34.73005971724127 0.243317360383125),0,20.483332,156.83333,26.566666,14.424999,1.6841668,2.3999999
594,POINT (34.94352069271389 0.378959771525494),0,19.133333,146.41667,25.28333,12.974999,1.5591666,2.5
595,POINT (34.72908166099539 0.195056907861857),0,20.25,160.66667,26.300001,14.224999,1.6525,2.3999999
596,POINT (34.48400684783233 0.152045839132325),0,21.449999,153.66667,27.391665,15.474998,1.7658334,2.5000002
597,POINT (34.46048174270848 0.199769465071303),0,21.558334,154.16667,27.550001,15.541667,1.7816668,2.5
598,POINT (34.94263474472821 0.264939068407302),0,19.466665,156.58333,25.333334,13.583335,1.5875001,2.5666666
599,POINT (34.89944394549346 0.336454881757709),0,19.791666,154.08333,25.858335,13.75,1.6191667,2.3916667
600,POINT (34.47726019220401 0.347878310676197),0,21.841665,149.91667,28.033333,15.650001,1.8158332,2.5166667
601,POINT (34.495903774266544 0.34721789968101),0,21.799997,151.0,28.0,15.583333,1.8083333,2.5833335
602,POINT (35.13444014835305 -0.312894473761954),0,19.708332,132.75,25.891665,13.499999,1.5374999,2.4583333
603,POINT (35.119907256574415 -0.460322787242171),0,19.175001,129.33333,25.466667,12.841667,1.5283333,2.5166667
604,POINT (35.14477976062184 -0.216891630029117),0,21.708334,109.416664,28.208336,15.216666,1.6641668,2.2666667
605,POINT (35.54979086781638 -0.088918373551365),0,14.366666,100.583336,20.366667,8.358333,1.2291666,2.5
606,POINT (35.5664101356476 -0.037303709610848),0,14.058334,102.166664,19.925,8.2,1.2091666,2.5750003
607,POINT (35.254158966145184 -0.255628565099216),0,20.658333,117.666664,27.041666,14.291665,1.5775,2.3333333
608,POINT (35.30704180392012 -0.399225940102573),0,17.141668,149.41667,23.125,11.174999,1.3483335,2.4333332
609,POINT (35.10113703694232 -0.443424386719774),0,18.85,135.66667,25.10833,12.575001,1.5041665,2.475
610,POINT (35.214398615534506 -0.197173103385707),0,21.733332,108.25,28.233335,15.233333,1.6575001,2.3833332
611,POINT (35.201904959523695 -0.431477705995951),0,18.108335,141.75,24.383333,11.866666,1.4450002,2.4749997
612,POINT (35.5808895852171 -0.11296424263908),0,15.316667,95.75,21.724998,8.891667,1.2508333,2.3416667
613,POINT (35.15201269624269 -0.344577487406912),0,18.683332,144.25,24.858335,12.533334,1.4708334,2.5583332
614,POINT (35.4453034187128 -0.374557834606531),0,14.991666,138.0,20.866667,9.091667,1.2316667,2.2583334
615,POINT (35.35251122937221 -0.178040111203893),0,19.083334,123.5,25.483335,12.683334,1.4641668,2.4083335
616,POINT (35.2571592432406 -0.244868109764392),0,21.108335,113.25,27.508333,14.716667,1.6066666,2.4333334
617,POINT (35.4338123320688 -0.129223821594451),0,17.749998,115.833336,24.091665,11.416667,1.3858333,2.4416668
618,POINT (35.087019314483044 -0.58281091755065),0,18.791666,125.5,24.975,12.616668,1.5158333,2.4583333
619,POINT (35.34356849663403 -0.18945682484661),0,19.791664,121.166664,26.275002,13.341667,1.5058331,2.425
620,POINT (35.54788005138243 -0.078484894722409),0,14.291667,100.916664,20.225,8.333333,1.23,2.5166667
621,POINT (35.63622037196743 -0.145858157428383),0,14.408333,96.416664,20.475,8.325,1.2049999,2.2833333
622,POINT (35.27026906357414 -0.358246772721008),0,17.675001,153.08333,23.891668,11.458333,1.3841667,2.5
623,POINT (35.47649862095718 -0.158488845593902),0,16.500002,108.833336,22.916666,10.091667,1.3,2.3333333
624,POINT (35.24412933956359 -0.31308918343709),0,17.858332,149.58333,24.033333,11.683333,1.3908334,2.5666666
625,POINT (35.50927551391175 -0.153435477089003),0,15.874999,105.916664,22.258333,9.458334,1.2816666,2.3333333
626,POINT (35.393153355024516 -0.403197883287968),0,15.349998,149.0,20.78333,9.908334,1.2583333,2.2749999
627,POINT (35.52248578395111 -0.206166221834707),0,16.875,101.5,23.424997,10.349999,1.315,2.425
628,POINT (35.36106211723398 -0.366177510043369),0,16.375,145.66667,22.183334,10.575,1.3066666,2.4416668
629,POINT (35.17356691770139 -0.24794589152266),0,20.741667,122.583336,27.066666,14.408333,1.585,2.325
630,POINT (35.10694427997422 -0.541550331744816),0,18.941668,125.166664,25.166664,12.691667,1.5191666,2.3
631,POINT (35.39983028160726 -0.110995838882121),0,17.366667,123.5,23.241667,11.458333,1.3508333,2.4166667
632,POINT (35.12821464500744 -0.504564250779291),0,18.866665,129.66667,25.15,12.591667,1.5108333,2.5333333
633,POINT (35.57478221652578 -0.159002881702668),0,15.416665,97.583336,21.816666,9.025,1.2558333,2.3916667
634,POINT (35.12256150937379 -0.492178494144403),0,18.833332,130.33333,25.091665,12.591667,1.5066665,2.45
635,POINT (35.381203654506415 -0.364276967354784),0,16.15,141.91667,21.858335,10.433333,1.2966667,2.4083333
636,POINT (36.930911834327134 -0.942770854163211),0,18.449999,110.916664,24.174997,12.691667,1.4799999,2.7583332
637,POINT (36.64465865360574 -1.15548682489869),0,15.475001,108.666664,21.425001,9.541665,1.2891668,2.5083332
638,POINT (36.95341117073148 -1.095494278085083),0,19.666664,75.75,25.608335,13.75,1.5374999,2.875
639,POINT (36.636129351331064 -1.163655157085419),0,15.724998,105.0,21.75,9.691667,1.2983334,2.4916668
640,POINT (37.0741901451314 -1.055370577142267),0,20.033333,72.666664,26.066666,13.974999,1.5666666,2.9750001
641,POINT (36.988401622563714 -1.123770239644521),0,19.949999,68.083336,25.966667,13.958335,1.5558333,2.9916668
642,POINT (37.09427446321507 -1.082636032018103),0,20.175001,68.25,26.283335,14.066667,1.5791668,3.0249999
643,POINT (36.86910305875103 -1.022426778578865),0,18.258333,104.0,24.050001,12.450001,1.4625001,2.875
644,POINT (37.1131557415618 -1.127730431589193),0,20.35,64.166664,26.525,14.166667,1.5916667,2.9999998
645,POINT (36.975593848407726 -1.161990492969051),0,20.075003,64.25,26.124998,14.016666,1.5574999,2.9833336
646,POINT (36.748453234146425 -1.226501612988551),0,18.500002,83.916664,24.29167,12.733334,1.4383334,2.8333333
647,POINT (36.69637859555998 -0.844167066927524),0,13.091666,133.75,18.466667,7.6750007,1.2283334,2.3999999
648,POINT (36.667685177343365 -1.290685022749614),0,17.925,76.833336,23.791664,12.058333,1.3791666,2.7583332
649,POINT (36.597458734494424 -0.843305889179804),0,12.483333,118.333336,18.533335,6.441666,1.16,2.0416665
650,POINT (36.776110162837625 -1.21188016166742),0,18.7,83.166664,24.449999,12.950001,1.4558333,2.8249998
651,POINT (36.60292434234287 -1.237495266406204),0,17.233334,79.583336,23.383333,11.075001,1.3499999,2.658333
652,POINT (36.95015726010541 -1.07819141667757),0,19.558334,78.333336,25.450003,13.6916685,1.5333333,2.9166667
653,POINT (37.047152055577456 -1.203802758028953),0,20.258333,59.333332,26.441666,14.091666,1.5775,2.9416668
654,POINT (36.79240827672921 -0.894319633420534),0,15.833333,133.66667,21.875,9.791666,1.3525,2.5666668
655,POINT (36.87763823823528 -0.903163557532415),0,17.458334,126.0,23.35,11.55,1.4291668,2.7749999
656,POINT (37.02982031469112 -1.08854847499416),0,19.983334,69.166664,25.925001,14.0,1.5608333,2.9416668
657,POINT (36.91928453006614 -1.206698158141658),0,20.025002,62.916668,25.974998,14.075,1.5466667,3.0416667
658,POINT (36.786643183248046 -1.123049791738494),0,17.758333,100.166664,23.650002,11.908333,1.4233333,2.7749999
659,POINT (36.80426092153748 -0.993639397472085),0,17.091667,118.083336,23.008333,11.175,1.4033333,2.6999998
660,POINT (36.55800193935677 -1.25336092853309),0,19.183332,68.583336,25.583334,12.775001,1.4116668,2.8249998
661,POINT (36.84559313426135 -1.063363518955768),0,18.391666,97.666664,24.225,12.575001,1.4675001,2.8500001
662,POINT (36.64426061600143 -1.185102100115105),0,16.366667,101.583336,22.425001,10.333333,1.3266666,2.2916667
663,POINT (36.86973325502175 -1.11335650308873),0,19.108335,83.833336,24.958334,13.241668,1.5008332,2.841667
664,POINT (36.556308151500325 -1.171645401746713),0,19.275,69.5,25.966667,12.566667,1.445,2.7083333
665,POINT (37.161559015561664 -1.109425253019907),0,20.183332,66.583336,26.158333,14.225001,1.5891666,2.9666665
666,POINT (40.121175433618966 -2.970783336277766),0,25.558334,77.583336,29.416664,21.758333,2.5891664,4.0583334
667,POINT (39.67607505881795 -3.22593367540531),0,25.208334,65.916664,29.35,21.075003,2.4158335,2.7666667
668,POINT (39.446728854499064 -3.556055921359686),0,24.616669,63.583332,29.025,20.208334,2.3516667,2.9916666
669,POINT (39.84496840994334 -2.451288993163684),0,26.233332,62.083332,30.233332,22.283335,2.4433334,2.6916666
670,POINT (39.59864588171348 -3.755161783776088),0,24.441668,88.416664,28.616663,20.225,2.3783333,2.825
671,POINT (39.80595314676634 -3.677326531896873),0,25.875002,94.416664,29.85,21.908335,2.5808334,3.2749999
672,POINT (39.55599629452049 -3.925797819140504),0,25.058332,93.583336,29.166664,20.925001,2.4866667,3.1333334
673,POINT (39.800100057650866 -2.508500630696058),0,26.033333,62.333332,30.11667,21.975,2.4158332,2.6833334
674,POINT (39.11336580967623 -3.490396187590775),0,24.666666,60.833332,29.608335,19.716665,2.2525,2.7499998
675,POINT (39.47302711349347 -3.370473152567153),0,25.124998,62.333332,29.483335,20.725,2.3766665,2.8000002
676,POINT (39.746842137266114 -3.543681142780116),0,25.466665,86.333336,29.541666,21.375,2.5275,3.0583336
677,POINT (40.05163398815171 -2.622839384067753),0,26.208334,75.916664,29.974998,22.45833,2.5433333,3.075
678,POINT (39.865487263631245 -2.354769605666425),0,26.324999,60.833332,30.291666,22.341665,2.4341667,2.5833335
679,POINT (39.40297604940641 -3.554100280053336),0,24.516668,62.166668,28.891668,20.133333,2.3391666,2.9083335
680,POINT (39.84225311580882 -2.819253041367196),0,25.166666,68.333336,28.983332,21.358332,2.4075,2.8333333
681,POINT (39.684800979708506 -2.610656726207213),0,25.791666,61.833332,29.974998,21.599998,2.3683333,2.6833334
682,POINT (39.65085428188378 -2.614905283231463),0,25.866667,60.916668,30.075003,21.675001,2.3716667,2.6166666
683,POINT (40.07741571003653 -2.885621540293362),0,25.516668,86.833336,29.449997,21.541666,2.5325,3.216667
684,POINT (40.0394856659144 -2.957309627702844),0,25.083334,81.583336,28.941666,21.25,2.4975002,3.0250003
685,POINT (39.92631408458257 -2.869986235260528),0,25.283333,70.583336,29.175001,21.366667,2.4591665,3.0000002
686,POINT (39.49191124575216 -3.75533125488534),0,24.841667,72.583336,29.266668,20.416666,2.4041665,2.966667
687,POINT (39.75238384182943 -2.584905763708788),0,25.708336,63.083332,29.799997,21.608332,2.3741665,2.6916666
688,POINT (40.02718607499755 -2.677783875142561),0,25.708334,76.833336,29.4,22.008331,2.4958336,3.125
689,POINT (39.78033513649871 -3.576947193103952),0,25.89167,88.416664,29.933334,21.841667,2.5808334,3.175
690,POINT (39.422675194074024 -3.747827613802697),0,24.716665,65.416664,29.208334,20.224998,2.385,2.9333334
691,POINT (39.24586629376944 -3.172617738599447),0,25.424997,64.916664,30.341667,20.533333,2.2866666,2.6333332
692,POINT (40.00477376034589 -2.728140692109576),0,25.199999,74.583336,28.883333,21.499998,2.445,3.2250001
693,POINT (39.862679722984694 -2.533228851909077),0,25.916666,64.0,29.891665,21.925001,2.4208333,2.7749999
694,POINT (39.90925531038899 -2.721720868157917),0,25.225,70.083336,29.066666,21.383333,2.4125001,2.9333334
695,POINT (39.48182684153915 -2.963974203853803),0,25.833336,60.916668,30.433332,21.25,2.3525,2.55
696,POINT (39.500986641708295 -2.946474772036857),0,25.833336,60.75,30.375,21.275,2.3541667,2.6166666
697,POINT (40.07817841287889 -3.217772271158956),0,24.633331,90.666664,28.4,20.866667,2.5625002,3.3
698,POINT (39.29046603668947 -3.1100357873126),0,25.691668,65.166664,30.591667,20.791666,2.3058333,2.55
699,POINT (39.30877034812535 -3.007735246740554),0,25.949999,65.25,30.849998,21.049997,2.3233333,2.4
700,POINT (39.37330061684633 -2.990485938494009),0,25.733332,62.5,30.4,21.066666,2.3233335,2.5916667
701,POINT (40.082257342457204 -2.938888350350229),0,25.341667,85.25,29.249998,21.450003,2.5358331,3.1833336
702,POINT (40.102859598407505 -3.265263899407337),0,24.725,84.75,28.391665,21.05,2.5841668,3.6583335
703,POINT (39.775748265772954 -2.806614491918739),0,25.450003,64.833336,29.366663,21.558334,2.4116666,2.7333333
704,POINT (39.59625425050789 -3.285676216360476),0,25.008333,66.666664,29.15,20.866667,2.3891666,2.7583334
705,POINT (39.604205824618695 -3.682094789738383),0,24.508331,79.75,28.675001,20.300001,2.3991668,2.916667
706,POINT (39.89979660714982 -2.346242060931371),0,26.516665,61.0,30.558334,22.475,2.4541667,2.6000001
707,POINT (39.30392674968966 -3.195170071378096),0,25.441664,62.583332,30.125,20.775,2.3191667,2.6499999
708,POINT (39.93193525091464 -2.760690319979833),0,25.225,72.75,29.016668,21.416666,2.4308336,2.9166667
709,POINT (40.06265096132683 -3.223262006925224),0,24.633331,89.583336,28.424997,20.866667,2.5508332,3.325
710,POINT (39.42419957459525 -3.055881940713988),0,25.858335,61.666668,30.491667,21.216665,2.3558333,2.5583334
711,POINT (40.0418417939001 -2.620725062098314),0,26.133333,74.583336,29.900002,22.391668,2.5308332,3.0833333
712,POINT (39.4006456056928 -2.986125181215904),0,25.724998,62.083332,30.349998,21.15,2.3341668,2.5499997
713,POINT (39.404009459727085 -3.145113733562462),0,25.474998,62.0,30.016668,20.875002,2.3308334,2.65
714,POINT (39.561915839372865 -2.706227797933701),0,25.816668,59.333332,30.116669,21.525,2.3525,2.6666667
715,POINT (39.26331238444905 -3.189036141054324),0,25.416664,64.5,30.225004,20.608334,2.2975,2.5666664
716,POINT (39.35796254091749 -3.343412983858779),0,25.075003,61.25,29.558332,20.583332,2.3391666,2.7499998
717,POINT (39.737164863504404 -3.539500051559355),0,25.4,86.083336,29.466667,21.341667,2.52,3.0
718,POINT (40.07744834322406 -3.302773222281735),0,24.9,73.166664,28.6,21.224998,2.5941665,4.05
719,POINT (39.551881870095414 -3.282625296663138),0,25.008333,65.666664,29.241667,20.775,2.3700001,2.6583333
720,POINT (39.76639158948223 -2.722580469182539),0,25.408335,65.416664,29.308334,21.491667,2.3841667,2.7250001
721,POINT (39.903654885746185 -3.434025221234716),0,25.333334,74.666664,29.0,21.699999,2.5825,3.7
722,POINT (39.551507860297505 -3.122128062794173),0,25.800003,60.833332,30.191666,21.425001,2.4075,2.625
723,POINT (39.680099858809676 -3.05458950821908),0,25.666666,62.416668,29.741669,21.558334,2.4233334,2.6500003
724,POINT (39.55618192547097 -3.632567578104825),0,24.525,81.5,28.775,20.258333,2.3925002,2.716667
725,POINT (39.572385582483484 -3.397341782932518),0,24.674997,67.833336,28.950003,20.416666,2.3658333,2.825
726,POINT (39.605059544549654 -3.123707878724656),0,25.716667,61.75,29.950003,21.491667,2.4166667,2.6916664
727,POINT (40.0496119064717 -2.912783065978765),0,25.133331,77.25,28.949999,21.308334,2.4925,3.3000002
728,POINT (39.4528648612679 -3.820258744825623),0,24.791664,71.25,29.233332,20.375002,2.4174998,3.0833333
729,POINT (39.67863296029343 -3.563453527108865),0,25.1,76.333336,29.25,20.983332,2.4825,3.125
730,POINT (39.4168449865769 -3.696241178715648),0,24.633333,64.583336,29.125,20.141666,2.3600001,2.8083332
731,POINT (39.636394057659906 -3.892412398253427),0,25.683334,95.416664,29.75,21.583334,2.5433333,3.1250002
732,POINT (39.414876040133024 -3.014360309482444),0,25.783335,62.5,30.416664,21.15,2.3433335,2.5
733,POINT (39.87152675001319 -2.77845714068147),0,25.133331,69.0,28.941666,21.324999,2.4033334,2.8
734,POINT (40.08024759303099 -3.010965266027023),0,25.125002,84.25,29.016665,21.224998,2.5299997,3.341667
735,POINT (39.823821744164704 -3.020488854345832),0,25.216667,66.166664,29.241669,21.191668,2.42,2.6916666
736,POINT (39.82417926221364 -3.526561290084461),0,25.375002,87.166664,29.375002,21.375,2.5233333,3.2416668
737,POINT (39.80948596278002 -2.898545309056319),0,25.183334,67.25,29.041666,21.333332,2.405,2.6750002
738,POINT (39.865000735086866 -2.827141268946435),0,25.241669,68.083336,29.066668,21.466667,2.4275,2.8500001
739,POINT (39.76449212913532 -3.295404799331437),0,24.633331,70.583336,28.758333,20.508335,2.4016666,3.075
740,POINT (37.27144870695518 -0.472043294192633),0,18.066668,127.083336,23.758333,12.366668,1.5116668,2.6333332
741,POINT (37.36652597912592 -0.34554022839474),0,15.508334,159.33333,20.741667,10.3,1.3649999,2.3416665
742,POINT (37.404243747534146 -0.521374698408768),0,19.308334,104.166664,24.975,13.649999,1.6141667,2.7333333
743,POINT (37.32332552413657 -0.411813268168535),0,17.308334,145.66667,22.933334,11.733333,1.4575001,2.3833334
744,POINT (37.24849314498196 -0.592696434167897),0,20.541666,94.5,26.525002,14.566666,1.6583333,2.8333333
745,POINT (37.17461329454034 -0.55251533993395),0,18.85,114.833336,24.566666,13.149999,1.5583334,2.6416667
746,POINT (37.34894648722243 -0.34534860547102),0,15.250001,153.83333,20.5,10.033333,1.3525,2.258333
747,POINT (37.232667028521334 -0.486575609084721),0,18.066668,123.416664,23.78333,12.341667,1.5075,2.5666668
748,POINT (37.3117482906046 -0.354063079532738),0,15.083332,151.33333,20.341667,9.816667,1.3416667,2.175
749,POINT (37.25705295639687 -0.428404468795569),0,17.025,143.58333,22.783333,11.225001,1.4316667,2.2583334
750,POINT (37.34363028702347 -0.742743964394676),0,21.483335,75.75,27.083334,15.924999,1.7199999,2.8833332
751,POINT (37.2252697511588 -0.533402234190817),0,19.225002,108.25,24.991667,13.441667,1.59,2.8249998
752,POINT (37.22456660129455 -0.452133682887738),0,17.491667,136.5,23.225,11.724999,1.4625,2.225
753,POINT (37.286844141478255 -0.450918615396996),0,17.933332,131.83333,23.641665,12.183333,1.4983333,2.5583334
754,POINT (37.2375786845099 -0.637243053451403),0,20.866667,91.333336,26.933334,14.791668,1.6741666,2.8333333
755,POINT (37.38606316121326 -0.501828969193236),0,18.991667,111.416664,24.674997,13.300002,1.5975,2.6416667
756,POINT (37.25318747152628 -0.631410103162878),0,20.883331,91.25,26.933332,14.791668,1.6708332,2.8000002
757,POINT (37.24342677878646 -0.514193571578266),0,18.7,123.416664,24.408333,12.975001,1.5575,2.4916668
758,POINT (37.43291950675088 -0.642600462479134),0,21.483335,80.166664,27.433334,15.508334,1.7166666,3.0166667
759,POINT (37.36446743396779 -0.293354953690252),0,13.8,140.0,18.991667,8.633334,1.2633333,2.25
760,POINT (37.182127165252815 -0.640405414050582),0,20.441668,94.833336,26.341667,14.533333,1.6650001,2.8500001
