,geometry,class,tavg,prec,tmax,tmin,vapr,wind,split
991,POINT (37.548241166961844 -1.065804115315131),0,21.358335494995117,61.16666793823242,27.09166717529297,15.641666412353516,1.71916663646698,2.9666669368743896,train
992,POINT (37.82943223775947 3.284597441464945),0,24.65833282470703,30.0,30.17500114440918,19.183332443237305,1.8583334684371948,2.3583333492279053,train
993,POINT (40.1354244689974 -2.199416194298958),0,27.149999618530273,60.41666793823242,31.133333206176758,23.14166831970215,2.5358335971832275,2.816666603088379,train
994,POINT (34.87650448580137 3.280717718600903),0,23.16666603088379,41.41666793823242,28.983335494995117,17.34166717529297,1.7041667699813843,2.183333158493042,train
995,POINT (36.94828884114994 3.945662550969279),0,26.491668701171875,24.5,32.724998474121094,20.266666412353516,1.9566665887832642,2.1583333015441895,train
996,POINT (40.33398093030923 3.457621558275828),0,25.70833396911621,25.58333396911621,31.366666793823242,20.07499885559082,1.9658335447311401,2.7166664600372314,train
997,POINT (38.676352833028055 2.366825110312207),0,26.475000381469727,25.75,31.4666690826416,21.45833396911621,2.0383334159851074,2.4499998092651367,train
998,POINT (35.238439810664886 3.771886686928569),0,28.10833168029785,27.08333396911621,35.43333053588867,20.766666412353516,2.0416667461395264,2.2166666984558105,train
999,POINT (39.860361087781314 3.280322510027351),0,25.183334350585938,29.91666603088379,30.716665267944336,19.641666412353516,1.9108333587646484,2.674999952316284,train
1000,POINT (38.3243345163955 0.702045797596983),0,24.966665267944336,34.33333206176758,30.76666831970215,19.158334732055664,1.9758334159851074,3.0500001907348633,train
1001,POINT (40.33634299640004 1.710164375221265),0,28.191667556762695,29.16666603088379,33.45833206176758,22.891664505004883,2.1675002574920654,2.8999998569488525,train
1002,POINT (39.25172358729391 -0.362594179171527),0,27.225000381469727,30.58333396911621,32.508331298828125,21.91666603088379,2.1999998092651367,2.3916666507720947,train
1003,POINT (34.57420893423594 0.266412094195074),0,21.53333282470703,149.8333282470703,27.616668701171875,15.458332061767578,1.7741667032241821,2.433333158493042,train
1004,POINT (37.33669474008197 -0.260991722494956),0,11.358332633972168,143.1666717529297,16.583332061767578,6.116666316986084,1.1541668176651,1.933333396911621,train
1005,POINT (39.326281455078444 -2.327233191265022),0,26.349998474121094,58.91666793823242,31.116668701171875,21.600000381469727,2.309999942779541,2.441666841506958,train
1006,POINT (35.56641404704834 1.357443115152396),0,18.008333206176758,77.75,24.049997329711914,11.97499942779541,1.4316667318344116,2.125000238418579,train
1007,POINT (35.56795325160041 2.00430107322805),0,24.933334350585938,39.58333206176758,31.816665649414062,18.024999618530273,1.8858333826065063,2.2833333015441895,train
1008,POINT (37.80830156600049 -0.863308141528971),0,22.16666603088379,61.0,27.741666793823242,16.60833168029785,1.8358334302902222,3.0166666507720947,train
1009,POINT (35.60178385338638 1.381364944289469),0,22.774999618530273,54.83333206176758,29.21666717529297,16.316665649414062,1.786666750907898,2.174999952316284,train
1010,POINT (40.43990144924127 1.853009008529185),0,27.700002670288086,29.33333396911621,32.91666793823242,22.483335494995117,2.1408331394195557,2.825000047683716,train
1011,POINT (40.81754281112143 0.964691371604498),0,28.550003051757812,30.5,33.883331298828125,23.191665649414062,2.305000066757202,2.8333332538604736,train
1012,POINT (36.08144575013707 0.480333826431746),0,24.025001525878906,53.5,31.34166717529297,16.708335876464844,1.7666665315628052,2.5999996662139893,train
1013,POINT (39.7035661192779 2.114385051316385),0,27.583330154418945,27.16666603088379,33.016666412353516,22.116668701171875,2.0875003337860107,2.7166669368743896,train
1014,POINT (38.297354096502616 -1.211394680084998),0,23.316667556762695,66.08333587646484,28.308334350585938,18.28333282470703,1.9866666793823242,2.758333206176758,train
1015,POINT (35.95294658871761 0.284209330202461),0,22.450002670288086,65.83333587646484,29.67500114440918,15.22499942779541,1.627500057220459,2.4083333015441895,train
1016,POINT (40.090293902178765 3.670052220870454),0,25.17500114440918,26.33333396911621,30.524999618530273,19.850000381469727,1.9258332252502441,2.741666793823242,train
1017,POINT (37.92981824499896 3.027853060387747),0,26.350004196166992,21.41666603088379,31.683334350585938,21.025001525878906,1.9874998331069946,2.2333333492279053,train
1018,POINT (37.38675954624074 -2.250600134652584),0,21.0916690826416,55.33333206176758,26.56666374206543,15.583333015441895,1.727500081062317,3.083333730697632,train
1019,POINT (35.22681622959599 -0.553702261901366),0,17.866666793823242,130.25,24.116668701171875,11.625,1.432499885559082,2.4666666984558105,train
1020,POINT (40.30899497078441 -2.475562022639677),0,27.03333282470703,79.58333587646484,30.816665649414062,23.21666717529297,2.630833625793457,3.625,train
1021,POINT (39.28996825130241 1.485465870225393),0,27.508337020874023,25.83333396911621,33.06666946411133,21.958335876464844,2.1024999618530273,2.4666666984558105,train
1022,POINT (39.27405451991021 -0.555379692901593),0,27.183334350585938,33.91666793823242,32.391666412353516,21.974998474121094,2.2183332443237305,2.4833333492279053,train
1023,POINT (39.98956155930363 0.029705174607883),0,28.366666793823242,27.33333396911621,33.66666793823242,23.066665649414062,2.2883331775665283,2.5250000953674316,train
1024,POINT (34.6020797481825 3.258740209453235),0,25.475000381469727,40.0,32.28333282470703,18.66666603088379,1.902499794960022,2.200000047683716,train
1025,POINT (37.25394082759956 2.453276304546502),0,26.300003051757812,20.5,32.266666412353516,20.341665267944336,1.9783333539962769,2.2833333015441895,train
1026,POINT (39.396109953148255 -3.137317534396967),0,25.491666793823242,62.16666793823242,30.125,20.89166831970215,2.3308334350585938,2.6416664123535156,train
1027,POINT (38.08827240166679 -0.344623148895634),0,23.44999885559082,47.5,28.82500457763672,18.066667556762695,1.975000023841858,2.700000047683716,train
1028,POINT (38.72517321476648 0.010640895909124),0,26.08333396911621,29.91666603088379,31.358335494995117,20.825000762939453,2.133333444595337,2.4583334922790527,train
1029,POINT (38.653994889649006 2.959357806916177),0,25.775001525878906,28.5,30.64166831970215,20.933332443237305,1.9683332443237305,2.450000047683716,train
1030,POINT (37.538032050245135 2.151177637744232),0,26.083335876464844,21.08333396911621,31.749998092651367,20.441665649414062,1.9858332872390747,2.6666667461395264,train
1031,POINT (36.08144575013707 0.480333826431746),0,24.025001525878906,53.5,31.34166717529297,16.708335876464844,1.7666665315628052,2.5999996662139893,train
1032,POINT (38.479523605246726 -0.396273682512374),0,23.866666793823242,43.33333206176758,29.01667022705078,18.71666717529297,2.015000104904175,2.308333158493042,train
1033,POINT (40.515860841841175 -0.50247312810768),0,27.75,31.75,32.283329010009766,23.224998474121094,2.3866665363311768,2.7250001430511475,train
1034,POINT (38.717215337513565 -2.996295052538227),0,24.849998474121094,82.58333587646484,30.133331298828125,19.566665649414062,2.1549999713897705,2.5916669368743896,train
1035,POINT (34.694623842090536 -0.023928468467491),0,21.408334732055664,138.6666717529297,27.508333206176758,15.341668128967285,1.7274999618530273,2.566666841506958,train
1036,POINT (35.58089653264851 3.054309937860872),0,29.0333309173584,21.16666603088379,36.19166946411133,21.883331298828125,2.005833387374878,2.2333335876464844,train
1037,POINT (35.043943686967694 2.727440850440439),0,26.450002670288086,37.83333206176758,33.54166793823242,19.391664505004883,1.9400001764297485,2.4666669368743896,train
1038,POINT (39.754986506599224 -3.077149464789528),0,25.39166831970215,62.66666793823242,29.391664505004883,21.374998092651367,2.43500018119812,2.8000001907348633,train
1039,POINT (40.05668608595839 -0.179719498386571),0,28.350000381469727,28.25,33.49167251586914,23.23333168029785,2.320833206176758,2.575000047683716,train
1040,POINT (40.210030563307875 2.526496603697169),0,26.149999618530273,28.5,31.21666717529297,21.07499885559082,1.994999885559082,2.625,train
1041,POINT (35.05702214377253 2.862333378976166),0,26.91666603088379,32.91666793823242,33.70833206176758,20.09166717529297,1.9574999809265137,2.25,train
1042,POINT (37.02878833653567 1.211487953788089),0,20.44999885559082,56.41666793823242,26.98333168029785,13.916665077209473,1.6324998140335083,2.641666889190674,train
1043,POINT (35.130349896832655 -0.147264444796635),0,22.46666717529297,101.91666412353516,29.07499885559082,15.841667175292969,1.7308334112167358,2.308333396911621,train
1044,POINT (36.295145488223795 -2.178966802502252),0,24.150001525878906,30.33333396911621,29.941665649414062,18.358333587646484,1.8333334922790527,2.808333396911621,train
1045,POINT (39.733679798115574 1.176674711251226),0,28.1583309173584,27.0,33.70833206176758,22.58333396911621,2.1625001430511475,2.558333396911621,train
1046,POINT (37.33669474008197 -0.260991722494956),0,11.358332633972168,143.1666717529297,16.583332061767578,6.116666316986084,1.1541668176651,1.933333396911621,train
1047,POINT (35.71187183969986 -0.049124812167731),0,14.474998474121094,93.16666412353516,20.308332443237305,8.683333396911621,1.2016667127609253,2.2166666984558105,train
1048,POINT (35.94151843999407 2.058045828936269),0,26.08333396911621,30.08333396911621,33.25833511352539,18.91666603088379,1.9266666173934937,2.1416666507720947,train
1049,POINT (35.39748398637336 3.655682154232331),0,27.941665649414062,23.75,34.708335876464844,21.149999618530273,1.9866666793823242,2.2750000953674316,train
1050,POINT (37.180046705412884 -0.18573874303581),0,12.508334159851074,123.41666412353516,17.724998474121094,7.258333206176758,1.2016667127609253,2.1500000953674316,train
1051,POINT (39.14596831961426 -4.375502367601478),0,25.64166831970215,87.41666412353516,30.29166603088379,20.975000381469727,2.512500047683716,2.6000001430511475,train
1052,POINT (39.02647223380794 1.347408820505788),0,27.58333396911621,25.91666603088379,33.349998474121094,21.79166603088379,2.131666660308838,2.3000001907348633,train
1053,POINT (36.19268569665897 -1.5086125307837),0,22.23333168029785,51.75,28.33333396911621,16.183332443237305,1.6016665697097778,3.0166664123535156,train
1054,POINT (40.31589525227829 -0.104990578379841),0,28.249998092651367,28.5,33.19166564941406,23.29999542236328,2.3358335494995117,2.7083332538604736,train
1055,POINT (39.62585590843184 -2.993969101915504),0,25.71666717529297,60.5,29.94999885559082,21.458335876464844,2.3958332538604736,2.6083333492279053,train
1056,POINT (36.98508607724993 -0.000310068755057),0,16.616666793823242,63.83333206176758,23.949996948242188,9.291666984558105,1.4208334684371948,2.825000047683716,train
1057,POINT (37.46459795493642 -1.594651898767794),0,19.59166717529297,65.16666412353516,24.866666793823242,14.333332061767578,1.6083332300186157,2.8500001430511475,train
1058,POINT (39.89616437308122 0.278657482345468),0,28.5,27.25,33.99166488647461,23.008337020874023,2.2683331966400146,2.508333444595337,train
1059,POINT (37.4633136415202 2.82169191777519),0,27.633333206176758,22.08333396911621,33.97500228881836,21.33333396911621,2.064166784286499,2.316666841506958,train
1060,POINT (38.490565940297884 -1.126618398490626),0,24.825002670288086,63.0,29.82499885559082,19.82499885559082,2.075000047683716,2.624999761581421,train
1061,POINT (37.245036861557054 -2.38958060146095),0,21.73333168029785,50.83333206176758,27.708330154418945,15.800000190734863,1.7549999952316284,3.0333335399627686,train
1062,POINT (34.68264298105533 0.997353642580219),0,13.191665649414062,117.75,18.32499885559082,8.041666984558105,1.1583333015441895,1.899999976158142,train
1063,POINT (36.3192580596973 -0.126663813119764),0,13.141666412353516,90.58333587646484,19.808332443237305,6.474999904632568,1.1633332967758179,2.3416666984558105,train
1064,POINT (34.9402207124335 2.368730718868728),0,20.524999618530273,59.75,26.408334732055664,14.608332633972168,1.6041666269302368,2.116666555404663,train
1065,POINT (40.28116915071545 0.410521149677899),0,28.116666793823242,27.41666603088379,33.2166633605957,23.0,2.2658333778381348,2.808333396911621,train
1066,POINT (39.73158428385032 -1.07554851681585),0,27.700002670288086,38.75,32.750003814697266,22.683332443237305,2.379166841506958,2.3166663646698,train
1067,POINT (36.20001568006961 1.766551229044501),0,25.758331298828125,30.16666603088379,32.81666564941406,18.683332443237305,1.9183331727981567,2.3000001907348633,train
1068,POINT (36.30901487973469 2.566492736350807),0,28.149999618530273,20.0,35.20000076293945,21.091665267944336,2.010833501815796,2.4000000953674316,train
1069,POINT (37.494889722779746 0.478163864817373),0,21.875,71.66666412353516,28.308334350585938,15.450000762939453,1.6475000381469727,2.799999952316284,train
1070,POINT (37.46459795493642 -1.594651898767794),0,19.59166717529297,65.16666412353516,24.866666793823242,14.333332061767578,1.6083332300186157,2.8500001430511475,train
1071,POINT (36.93434265974154 1.364018201067845),0,22.116666793823242,44.58333206176758,28.7833309173584,15.449999809265137,1.7350000143051147,2.4000000953674316,train
1072,POINT (34.49883660446225 -0.358333913279197),0,21.90833282470703,102.41666412353516,27.849998474121094,15.958333015441895,1.7958332300186157,2.575000047683716,train
1073,POINT (41.341177118814485 -1.357386276030359),0,27.041664123535156,51.0,30.608335494995117,23.450002670288086,2.6458334922790527,3.183333158493042,train
1074,POINT (39.77484488489273 1.286955327440126),0,28.23333168029785,25.91666603088379,33.7833366394043,22.691665649414062,2.1633331775665283,2.6000003814697266,train
1075,POINT (35.03678286745293 1.468143796655671),0,21.808334350585938,76.33333587646484,28.408334732055664,15.208332061767578,1.7475000619888306,2.4166667461395264,train
1076,POINT (34.97644477102619 -0.657587958459312),0,17.891666412353516,142.5,23.883333206176758,11.924999237060547,1.4524999856948853,2.4750001430511475,train
1077,POINT (40.83119827869633 -0.939038892295412),0,27.433332443237305,38.25,31.599998474121094,23.241666793823242,2.4641668796539307,2.883333206176758,train
1078,POINT (39.862812915598 -2.015263107326264),0,27.116666793823242,52.16666793823242,31.599998474121094,22.616666793823242,2.445833444595337,2.3916666507720947,train
1079,POINT (37.229783244201265 2.82474438074873),0,27.46666717529297,21.25,33.875,21.075000762939453,2.0299999713897705,2.3333332538604736,train
1080,POINT (38.717215337513565 -2.996295052538227),0,24.849998474121094,82.58333587646484,30.133331298828125,19.566665649414062,2.1549999713897705,2.5916669368743896,train
1081,POINT (36.44186714014424 -1.265935447852348),0,21.399999618530273,60.66666793823242,28.100000381469727,14.708333015441895,1.569166660308838,2.9250001907348633,train
1082,POINT (34.49883660446225 -0.358333913279197),0,21.90833282470703,102.41666412353516,27.849998474121094,15.958333015441895,1.7958332300186157,2.575000047683716,train
1083,POINT (39.647983031690174 -3.985382649239699),0,26.29166603088379,90.0,30.39166831970215,22.224998474121094,2.642500162124634,3.6500003337860107,train
1084,POINT (35.03781909564351 4.626284506039581),0,27.491666793823242,48.41666793823242,35.0,20.0,2.1516664028167725,2.0166664123535156,train
1085,POINT (38.499985910733535 -1.536344853872901),0,24.85833168029785,58.08333206176758,29.608335494995117,20.13333511352539,2.080000162124634,2.6499998569488525,train
1086,POINT (36.06410482662146 2.418837598625543),0,27.70833396911621,25.16666603088379,35.06666564941406,20.325000762939453,1.9883333444595337,2.3916666507720947,train
1087,POINT (40.64096944672032 0.316052968350327),0,28.566667556762695,29.16666603088379,33.966670989990234,23.183334350585938,2.3450002670288086,2.8333332538604736,train
1088,POINT (36.308334677124414 0.50178804488286),0,17.349998474121094,71.41666412353516,24.191665649414062,10.500000953674316,1.3574999570846558,2.250000238418579,train
1089,POINT (37.22756850926157 -1.222598118178174),0,19.941667556762695,63.66666793823242,25.933332443237305,13.958333015441895,1.5800000429153442,3.008333444595337,train
1090,POINT (38.7074049053623 2.162982423221353),0,26.883333206176758,26.0,32.70000076293945,21.075000762939453,2.058333396911621,2.4000000953674316,train
1091,POINT (36.07584761213934 -2.138689008120909),0,22.866668701171875,40.83333206176758,28.21666145324707,17.516666412353516,1.6999998092651367,2.833333730697632,train
1092,POINT (34.53762536178415 3.280292230873838),0,25.125,41.25,31.71666717529297,18.549999237060547,1.8991667032241821,2.1666667461395264,train
1093,POINT (35.88234660345894 4.147117785409324),0,29.725000381469727,27.08333396911621,36.80833435058594,22.683334350585938,2.1491665840148926,2.0333333015441895,train
1094,POINT (38.77604073303231 -0.0816389222949),0,26.625,27.66666603088379,31.79166603088379,21.483335494995117,2.181666612625122,2.3916666507720947,train
1095,POINT (35.52038281622228 -0.186445389738913),0,17.258333206176758,97.33333587646484,23.866666793823242,10.675000190734863,1.34250009059906,2.4416663646698,train
1096,POINT (37.51045602475329 2.552940384334605),0,26.900001525878906,22.0,32.849998474121094,20.95833396911621,2.0174999237060547,2.366666555404663,train
1097,POINT (39.740347187345776 -0.982854787933605),0,27.849998474121094,36.66666793823242,32.90833282470703,22.783334732055664,2.368333101272583,2.3999998569488525,train
1098,POINT (37.475274917524345 -0.276225937641723),0,15.275001525878906,150.9166717529297,20.55000114440918,10.008332252502441,1.3608332872390747,2.5416667461395264,train
1099,POINT (36.75651923880144 2.203944066044006),0,21.80000114440918,32.08333206176758,27.73332977294922,15.891666412353516,1.6649999618530273,2.1000001430511475,train
1100,POINT (37.54372339672841 -2.871928343578925),0,20.008331298828125,85.75,26.183334350585938,13.816668510437012,1.677499771118164,2.9833333492279053,train
1101,POINT (40.03093484257302 3.778603270033897),0,24.941667556762695,26.41666603088379,30.358335494995117,19.524999618530273,1.911666750907898,2.6583335399627686,train
1102,POINT (39.64477546571827 1.068050456207584),0,27.991666793823242,25.83333396911621,33.533329010009766,22.41666603088379,2.1541664600372314,2.6000001430511475,train
1103,POINT (35.94031753979415 2.116918968598978),0,25.758331298828125,27.66666603088379,32.616668701171875,18.90833282470703,1.8883333206176758,2.116666555404663,train
1104,POINT (36.94116710012208 -0.062829700941306),0,16.833332061767578,64.83333587646484,24.03333282470703,9.633334159851074,1.4216667413711548,2.9166669845581055,train
1105,POINT (38.95281530041362 -0.887872461462246),0,26.175003051757812,44.66666793823242,31.17500114440918,21.200000762939453,2.179166555404663,2.508333444595337,train
1106,POINT (34.96076301875159 1.331322621399895),0,20.974998474121094,86.33333587646484,27.441665649414062,14.5,1.6900001764297485,2.2833333015441895,train
1107,POINT (37.084642129787355 -1.486980008546332),0,19.40833282470703,48.75,25.33333396911621,13.475001335144043,1.5408333539962769,2.9083335399627686,train
1108,POINT (35.332891 0.376299),1,17.0,31.0,24.0,10.0,1.0,2.0,test
1109,POINT (37.5542852 -0.4680417),1,19.0,34.0,25.0,13.0,1.0,3.0,test
1110,POINT (37.4958208 -2.8119982),1,22.0,64.0,29.0,14.0,1.0,3.0,test
1111,POINT (35.9860467 0.4708033),1,25.0,24.0,33.0,16.0,1.0,2.0,test
1112,POINT (34.64395 -0.3880489),1,23.0,66.0,30.0,16.0,1.0,3.0,test
1113,POINT (34.8190985 -0.2015921),1,23.0,77.0,30.0,17.0,1.0,3.0,test
1114,POINT (35.2106801 1.0580648),1,19.0,36.0,27.0,11.0,1.0,2.0,test
1115,POINT (36.801239 -1.261967),1,20.0,91.0,27.0,14.0,1.0,2.0,test
1116,POINT (36.8510154 -1.210481),1,21.0,83.0,27.0,14.0,1.0,3.0,test
1117,POINT (39.978629 -3.173256),1,26.0,51.0,31.0,22.0,2.0,2.0,test
1118,POINT (36.379493 0.277717),1,17.0,48.0,25.0,9.0,1.0,2.0,test
1119,POINT (39.926188 -3.201484),1,26.0,56.0,30.0,22.0,2.0,2.0,test
1120,POINT (34.120941 0.354647),1,23.0,139.0,29.0,17.0,1.0,2.0,test
1121,POINT (34.75862115 0.81863313),1,20.0,101.0,27.0,13.0,1.0,2.0,test
1122,POINT (34.0804772 0.1359984),1,23.0,132.0,29.0,17.0,1.0,2.0,test
1123,POINT (37.4914015 -0.6879248),1,23.0,98.0,29.0,16.0,1.0,3.0,test
1124,POINT (34.8391333 -0.1547748),1,24.0,139.0,30.0,17.0,1.0,2.0,test
1125,POINT (34.9723436 -0.2704773),1,23.0,128.0,30.0,16.0,1.0,3.0,test
1126,POINT (37.2372161 -0.6430817),1,22.0,85.0,29.0,15.0,1.0,2.0,test
1127,POINT (37.6090933 0.4831488),1,24.0,117.0,30.0,17.0,2.0,2.0,test
1128,POINT (37.0088383 -0.460745),1,18.0,200.0,24.0,13.0,1.0,2.0,test
1129,POINT (34.8515518 0.4488162),1,20.0,246.0,26.0,14.0,1.0,2.0,test
1130,POINT (36.0595 -1.79007),1,25.0,89.0,30.0,20.0,2.0,2.0,test
1131,POINT (34.234243 0.08633),1,22.0,231.0,27.0,17.0,2.0,2.0,test
1132,POINT (34.282978 0.060405),1,22.0,244.0,27.0,16.0,1.0,2.0,test
1133,POINT (34.6322457 0.7521147),1,20.0,211.0,26.0,14.0,1.0,1.0,test
1134,POINT (34.665526 0.79611),1,20.0,206.0,26.0,14.0,1.0,1.0,test
1135,POINT (37.46312 -0.605488),1,21.0,249.0,27.0,16.0,1.0,3.0,test
1136,POINT (34.9498236 -0.1123415),1,23.0,194.0,28.0,17.0,1.0,1.0,test
1137,POINT (36.6000688 -1.2380939),1,18.0,212.0,23.0,12.0,1.0,2.0,test
1138,POINT (34.223145 -0.931085),1,22.0,196.0,28.0,17.0,2.0,2.0,test
1139,POINT (34.718649 0.791408),1,19.0,215.0,25.0,14.0,1.0,1.0,test
1140,POINT (34.572403 0.592516),1,20.0,249.0,26.0,15.0,1.0,2.0,test
1141,POINT (34.130802 0.275283),1,21.0,203.0,27.0,16.0,2.0,2.0,test
1142,POINT (34.619328 0.53956),1,20.0,245.0,26.0,15.0,1.0,1.0,test
1143,POINT (40.006094 -3.276447),1,24.0,237.0,27.0,21.0,2.0,4.0,test
1144,POINT (40.00566 -3.332285),1,25.0,231.0,28.0,21.0,2.0,4.0,test
1145,POINT (39.922783 -3.354173),1,25.0,222.0,28.0,21.0,2.0,3.0,test
1146,POINT (34.712431 0.614218),1,20.0,254.0,26.0,15.0,1.0,2.0,test
1147,POINT (39.867073 -3.581976),1,25.0,245.0,29.0,22.0,2.0,3.0,test
1148,POINT (34.205855 0.306227),1,21.0,245.0,27.0,16.0,2.0,2.0,test
1149,POINT (39.785375 -3.28971),1,24.0,186.0,28.0,21.0,2.0,2.0,test
1150,POINT (34.663567 0.724692),1,20.0,233.0,25.0,14.0,1.0,1.0,test
1151,POINT (38.00522 -1.370085),1,21.0,48.0,25.0,17.0,1.0,2.0,test
1152,POINT (34.758714 0.611434),1,20.0,248.0,25.0,14.0,1.0,1.0,test
1153,POINT (36.65172 -1.21822),1,16.0,171.0,21.0,12.0,1.0,2.0,test
1154,POINT (35.276148 0.9346573),1,18.0,125.0,24.0,12.0,1.0,1.0,test
1155,POINT (35.13701 1.209044),1,17.0,185.0,22.0,11.0,1.0,2.0,test
1156,POINT (37.72824 -0.50537),1,21.0,82.0,26.0,17.0,1.0,2.0,test
1157,POINT (36.7136013 -1.2202514),1,17.0,182.0,22.0,13.0,1.0,2.0,test
1158,POINT (36.2154 -0.05862),1,14.0,159.0,21.0,8.0,1.0,2.0,test
1159,POINT (36.6749358 -1.2721495),1,17.0,154.0,22.0,13.0,1.0,2.0,test
1160,POINT (35.4396694 2.2449935),1,26.0,63.0,32.0,19.0,2.0,2.0,test
1161,POINT (35.32052 1.03927),1,16.0,158.0,21.0,10.0,1.0,2.0,test
1162,POINT (34.1957768 0.1865098),1,22.0,189.0,27.0,16.0,2.0,2.0,test
1163,POINT (34.9473893 0.6426725),1,19.0,208.0,25.0,13.0,1.0,2.0,test
1164,POINT (34.2749779 -0.0978012),1,21.0,164.0,27.0,16.0,2.0,2.0,test
1165,POINT (37.6911151 -0.4674532),1,20.0,104.0,25.0,16.0,1.0,2.0,test
1166,POINT (37.46388 -2.71889),1,21.0,81.0,26.0,16.0,1.0,2.0,test
1167,POINT (35.0087176 0.6314635),1,18.0,156.0,24.0,12.0,1.0,1.0,test
1168,POINT (34.353459 0.375406),1,21.0,149.0,27.0,15.0,1.0,2.0,test
1169,POINT (34.769073 0.742881),1,19.0,156.0,24.0,13.0,1.0,1.0,test
1170,POINT (40.149244 -2.854301),1,24.0,112.0,28.0,21.0,2.0,4.0,test
1171,POINT (35.06756 -0.7095333333333333),1,17.0,118.0,23.0,12.0,1.0,2.0,test
1172,POINT (36.6828133 -1.3917111),1,17.0,40.0,22.0,12.0,1.0,2.0,test
1173,POINT (36.16851 -0.07661),1,14.0,103.0,20.0,8.0,1.0,2.0,test
1174,POINT (36.8118104 -1.3114041),1,18.0,39.0,23.0,13.0,1.0,2.0,test
1175,POINT (35.130475 1.2644533),1,16.0,110.0,21.0,10.0,1.0,2.0,test
1176,POINT (37.3548904 -0.6789786),1,20.0,15.0,25.0,15.0,1.0,2.0,test
1177,POINT (35.1028248 1.1312688),1,17.0,98.0,23.0,11.0,1.0,1.0,test
1178,POINT (35.27245 1.02563),1,16.0,92.0,22.0,10.0,1.0,1.0,test
1179,POINT (36.7758961 -1.4067127),1,18.0,30.0,23.0,13.0,1.0,2.0,test
1180,POINT (34.4097408 -1.0623482),1,20.0,71.0,26.0,15.0,1.0,2.0,test
1181,POINT (35.12113 1.02874),1,17.0,100.0,23.0,11.0,1.0,1.0,test
1182,POINT (36.6571219 -1.460546),1,17.0,44.0,22.0,12.0,1.0,2.0,test
1183,POINT (34.544012 -1.1260291),1,20.0,84.0,25.0,14.0,1.0,2.0,test
1184,POINT (34.0517858 0.0835315),1,21.0,46.0,27.0,16.0,1.0,2.0,test
1185,POINT (39.896317 -3.435616),1,23.0,77.0,26.0,20.0,2.0,3.0,test
1186,POINT (36.7365136 -1.2652821),1,16.0,23.0,21.0,11.0,1.0,2.0,test
1187,POINT (34.8711783 0.8730617),1,17.0,144.0,22.0,12.0,1.0,2.0,test
1188,POINT (40.011545 -3.225757),1,22.0,82.0,25.0,19.0,2.0,3.0,test
1189,POINT (35.3971826 -0.8499149),1,16.0,46.0,21.0,10.0,1.0,1.0,test
1190,POINT (35.0565393 0.9658551),1,16.0,142.0,22.0,11.0,1.0,1.0,test
1191,POINT (35.7 0.7),1,22.0,111.0,28.0,16.0,1.0,2.0,test
1192,POINT (34.3011872 0.18357708),1,21.0,100.0,26.0,15.0,1.0,2.0,test
1193,POINT (34.350195 0.213035),1,20.0,112.0,26.0,15.0,1.0,2.0,test
1194,POINT (36.8890826 -1.2927264),1,18.0,15.0,23.0,12.0,1.0,2.0,test
1195,POINT (37.62923 -0.3609017),1,17.0,25.0,22.0,13.0,1.0,2.0,test
1196,POINT (36.2218897 0.0740275),1,16.0,128.0,22.0,10.0,1.0,1.0,test
1197,POINT (35.6917062 -0.4105983),1,12.0,145.0,17.0,6.0,1.0,1.0,test
1198,POINT (34.9971321 0.8166174),1,17.0,156.0,23.0,12.0,1.0,2.0,test
1199,POINT (36.64176 -1.344176),1,16.0,17.0,21.0,11.0,1.0,2.0,test
1200,POINT (35.0912238 1.2786379),1,16.0,170.0,21.0,11.0,1.0,2.0,test
1201,POINT (37.5034388 -2.9300924),1,15.0,11.0,20.0,10.0,1.0,2.0,test
1202,POINT (34.932228 -0.1793386),1,22.0,69.0,28.0,15.0,1.0,2.0,test
1203,POINT (37.733 -3.176272),1,19.0,11.0,24.0,14.0,1.0,2.0,test
1204,POINT (35.4120332 -0.794748),1,15.0,92.0,21.0,9.0,1.0,1.0,test
1205,POINT (36.272508 0.1490446),1,16.0,145.0,22.0,9.0,1.0,2.0,test
1206,POINT (36.8757767 -1.1768867),1,17.0,18.0,23.0,12.0,1.0,2.0,test
1207,POINT (35.4083459 -0.9460694),1,17.0,53.0,23.0,10.0,1.0,2.0,test
1208,POINT (34.9338462 0.8261664),1,17.0,178.0,23.0,11.0,1.0,2.0,test
1209,POINT (34.36188958 0.1411326),1,21.0,137.0,27.0,15.0,1.0,2.0,test
1210,POINT (36.2313166 0.1184169),1,17.0,137.0,23.0,10.0,1.0,2.0,test
1211,POINT (35.22098 0.982222),1,16.0,151.0,22.0,10.0,1.0,2.0,test
1212,POINT (34.6187514 0.6014712),1,19.0,150.0,26.0,13.0,1.0,2.0,test
1213,POINT (34.8084243 0.7836838),1,18.0,135.0,25.0,12.0,1.0,2.0,test
1214,POINT (34.122071 0.208277),1,21.0,108.0,27.0,15.0,1.0,2.0,test
1215,POINT (38.569486 -0.384357),1,24.0,1.0,29.0,18.0,1.0,2.0,test
1216,POINT (38.569491 -0.448273),1,23.0,1.0,29.0,18.0,1.0,2.0,test
1217,POINT (35.3539973 -0.83427),1,16.0,67.0,23.0,10.0,1.0,2.0,test
1218,POINT (34.71385447 0.71728245),1,19.0,146.0,25.0,12.0,1.0,2.0,test
