tavg,prec,tmax,tmin,vapr,wind
10.900001525878906,1.0,15.875,5.950000286102295,1.0,1.0
13.254168272018433,47.375,18.491666793823242,8.225000441074371,1.2197916805744171,1.3854166865348816
15.608335018157959,93.75,21.108333587646484,10.500000596046448,1.4395833611488342,1.7708333730697632
17.962501764297485,140.125,23.725000381469727,12.775000751018522,1.6593750417232513,2.1562500596046448
20.31666851043701,186.5,26.34166717529297,15.050000905990599,1.8791667222976685,2.5416667461395264
22.670835256576538,232.875,28.95833396911621,17.325001060962677,2.0989584028720856,2.927083432674408
25.025002002716068,279.25,31.575000762939453,19.60000121593475,2.3187500834465027,3.3125001192092896
27.379168748855594,325.625,34.191667556762695,21.875001370906826,2.53854176402092,3.697916805744171
29.73333549499512,372.0,36.80833435058594,24.150001525878903,2.758333444595337,4.083333492279053
